"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA
UTM X"	"COORDENADA
UTM Y"	"LATITUD NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"SME1901200045"	"SEMYUNG MEXICO S. DE R.L. DE C.V.,"	336390	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACIÓN DE AUTOPARTES DE ALUMINIO"	"PARQUE INDUSTRIAL NEXXUS ADN"	378365.1315	2866330.2322	"25°54'37"""	"100°12'51"""	"Boulevard NEXXUS"	"2110"	" "		"Ciénega de Flores"	"NUEVO LEON"	"Cienega de Flores"	"65550"
"SME1902600521"	"STARCORR DE MEXICO S. DE R.L. DE C.V ,"	322299	"Fabricación de otros productos de cartón y papel"	"Celulosa y papel"	"57"	"Produccion de carton y cartoncillo"	"Fabricación de otros productos de papel y cartón  "		381646.4679	2843541.8203	"25°42'17"""	"100°10'46"""	"Avenida DIA DEL EMPRESARIO"	"1100"	" "	"Colonia SAN MIGUEL "	"Guadalupe"	"NUEVO LEON"	"Guadalupe"	"67110"
"SME2200600140"	"SIKA MEXICANA SA DE CV,SIKA MEXICANA, S.A. DE C.V."	325520	"Fabricación de adhesivos"	"Quimica"	"5X"	"Produccion de adhesivos y selladores"	"Producción de adhesivos"	"Fraccionamiento Industrial Balvanera"	348247.6978	2271590.1552	"20°32'13"""	"100°27'20"""	"Carretera  Libre A Celaya"	"Km. 8.5 "	"0"		"El Pueblito"	"QUERETARO"	"Corregidora"	"76920"
"SME2800300059"	"SIKA MEXICANA S.A. DE C.V.,"	325510	"Fabricación de pinturas y recubrimientos"	"Pinturas y tintas"	"5U"	"Produccion de pinturas, recubrimientos e impermeabilizantes"	"Fabricación de impermeabilizantes a base de asfalto modificado."	"PARQUE DE LA PEQUE¿A Y MEDIANA INDUSTRIA"	615200.7225	2479351.7156	"22°24'59"""	"97°52'50"""	"Calle BAHIA DE ADAIR"	"M-4 L-13 "	" "		"Altamira"	"TAMAULIPAS"	"Altamira"	"89608"
"SME2800300071"	"STYROPEK MEXICO SA DE CV,STYROPEK PLANTA ALTAMIRA"	325999	"Fabricación de otros productos químicos"	"Quimica"	"6J"	"Fabricacion de productos de espumas de poliestireno expandible "	"Poliestireno expandible"	"Puerto Industrial Altamira"	614352.1247	2479873.3564	"22°25'16"""	"97°53'20"""	"Boulevard DE LOS RIOS KM. 1"	"880"	" "		"Altamira"	"TAMAULIPAS"	"Altamira"	"89600"
"SME2803200083"	"SANMINA-SCI DE MEXICO SA DE CV,SANMINA SCI DE MEXICO"	334410	"Fabricación de componentes electrónicos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"METAL MECANICO MAQUINADO Y ENSAMBLE"	"Parque Industrial del Norte"	562827.6764	2879302.9443	"26°1'52"""	"98°22'19"""	"Avenida Ind Rio San Juan"	"SN "	" "		"Reynosa"	"TAMAULIPAS"	"Reynosa"	"88736"
"SME3I2107411"	"SKYTEX MEXICO S.A. DE C.V.,SKYTEX MÉXICO, S.A. DE C.V."	313240	"Fabricación de telas de tejido de punto"	"Textiles, fibras e hilos"	"3I"	"Fabricacion de telas y sus productos"	"FABRICACIÓN DE TELAS"	"PARQUE INDUSTRIAL TEXMELUCAN"	562455.6328	2124980.4599	"19°13'2"""	"98°24'20"""	"Calle MZ. J, K,  LOTE 1"	"S/N "	" "		"Santa Ana Xalmimilulco"	"PUEBLA"	"Huejotzingo"	"74160"
"SME5E2201411"	"CCL SECURE SA DE CV,CCL SECURE"	323120	"Industrias conexas a la impresión"	"Otros"	"5E"	"Edicion, Encuadernacion y/o impresion"	"IMPRESIÓN DE SUSTRATO DE POLÍMERO"		350303.6093	2303037.3076	"20°49'16"""	"100°26'18"""	"Calle AV. INDUSTRIA DE LA TRANSFORMACION"	"622"	" "	"Colonia SANTA ROSA DE JAUREGUI"	"Santiago de Querétaro"	"QUERETARO"	"Queretaro"	"76220"
"SME5M1505111"	"SICOR DE MEXICO S.A. DE C.V.,"	325411	"Fabricación de materias primas para la industria farmacéutica"	"Quimica"	"5M"	"Produccion de materias primas para medicamentos"	"PRODUCCIÒN DE MATERIAS PRIMAS PARA MEDICAMENTOS"		444601.9366	2134345.5499	"19°18'7"""	"99°31'38"""	"Avenida SAN RAFAEL"	"35"	" "	"Colonia CORREDOR INDUSTRIAL TOLUCA LERMA"	"Lerma de Villada"	"MEXICO"	"Lerma"	"52000"
"SME5M1702811"	"SCHWABE MEXICO, S.A. DE C.V.,"	325412	"Fabricación de preparaciones farmacéuticas"	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"Produccion de Medicamentos"		476181.6102	2076812.5801	"18°46'58"""	"99°13'33"""	"Calle AGUACATE"	"4"	" "	"Colonia EL ESTUDIANTE"	"Xochitepec"	"MORELOS"	"Xochitepec"	"62790"
"SME5Q1510611"	"STAHL DE MÉXICO, S.A. DE C.V.,"	325211	"Fabricación de resinas sintéticas"	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"Fabricación de productos químicos para el acabado del cuero natural y sintético"	"ZONA INDUSTRIAL TOLUCA"	435787.2804	2133638.2021	"19°17'43"""	"99°36'40"""	"Calle INDUSTRIAS QUIMICAS"	"105"	" "		"Toluca de Lerdo"	"MEXICO"	"Toluca"	"50071"
"SME5Q2800312"	"INEOS STYROLUTION MEXICANA, S.A. DE C.V.,"	325211	"Fabricación de resinas sintéticas"	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"Producción de Resinas Sintéticas (Incluye Plastificantes)"		613827.502	2479443.482	"22°25'2"""	"97°53'38"""	"Calle Boulevard de los Ríos"	"Km. 1+880 "	" "	"Colonia Puerto Industrial Altamira"	"Altamira"	"TAMAULIPAS"	"Altamira"	"89600"
"SME6A1407011"	"ERGON ASFALTOS MEXICO S DE RL DE CV,"	324120	"Fabricación de productos de asfalto"	"Petroleo y petroquimica"	"6A"	"Produccion de asfalto y sus mezclas para pavimentacion"	"FABRICACIÓN DE EMULSIONES ASFÁLTICAS Y ASFALTO MODIFICADO"	"CORREDOR INDUSTRIAL"	682463.5451	2270832.4622	"20°31'38"""	"103°14'59"""	"Carretera CARR. GDL- EL CASTILLO"	"KM 8.5 "	" "		"El Salto"	"JALISCO"	"El Salto"	"45680"
"SME6W1700411"	"SAINT-GOBAIN MEXICO SA DE CV,SAINT GOBAIN MÉXICO, SA DE CV_ BU SAINT GOBAIN GLASS"	327211	"Fabricación de vidrio"	"Vidrio"	"6W"	"Produccion de vidrio plano, liso y labrado"	"Fabricación de Vidrio Plano"	"PARQUE INDUSTRIAL CUAUTLA [62715]"	508576.8279	2072514.5862	"18°44'38"""	"98°55'7"""	"Avenida AV. NICOLAS BRAVO"	"5"	" "		"Ciudad Ayala"	"MORELOS"	"Ayala"	"62715"
"SME7S0803712"	"SOLDADURA DE MEXICO S.A DE C.V.,SOLDADURA DE MEXICO S.A. DE C.V."	331520	"Moldeo por fundición de piezas metálicas no ferrosas"	"Metalurgica (incluye la siderurgica)"	"7S"	"Produccion de soldaduras de metales no ferrosos"	"Fundición y producción  de aleaciones de soldadura de metales no ferrosos, la produccio"	"Salvarcar"	370471.5958	3498457.6357	"31°36'50"""	"106°21'56"""	"Calle CIRCUITO INTERIOR NORTE"	"460"	" "		"Juárez"	"CHIHUAHUA"	"Juarez"	"32575"
"SME7Z1510411"	"HYPERION M&T DE MÉXICO, S.A. DE C.V.,"	332211	"Fabricación de herramientas de mano metálicas sin motor"	"Metalurgica (incluye la siderurgica)"	"7Z"	"Produccion de herramientas de mano"	"Fabricación de Productos Metalicos "		478059.6193	2158874.4865	"19°31'28"""	"99°12'32"""	"Avenida GUSTAVO BAZ"	"352"	" "	"Colonia LA LOMA"	"Tlalnepantla"	"MEXICO"	"Tlalnepantla de Baz"	"54060"
"SME810200311"	"SCHLAGE DE MEXICO S.A. DE C.V.,SCHLAGE"	332510	"Fabricación de herrajes y cerraduras"	"Articulos y productos metalicos"	"81"	"Produccion de cerraduras, candados y llaves"	"FABRICACION DE CHAPAS, CERRADURAS, HERRAJES, LLAVES Y SIMILARES"		533018.1073	3602887.4488	"32°33'46"""	"116°38'53"""	"Calle LOS OLIVOS"	"698"	" "	"Colonia CHAVEZ"	"Tecate"	"BAJA CALIFORNIA"	"Tecate"	"21440"
"SME810200411"	"SCHLAGE DE MEXICO S.A. DE C.V.,SCHLAGE"	332810	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"PREPARACION DE PIEZAS METALICAS SUJETAS A GALVANOPLASTIA Y ACABADOS"	"PARQUE INDUSTRIAL EL FLORIDO SECCIÓN LA ENCANTADA"	513055.773	3589986.7186	"32°26'49"""	"116°51'39"""	"Avenida LA ENCANTADA OESTE "	"11550"	" "		"Tijuana"	"BAJA CALIFORNIA"	"Tijuana"	"22250"
"SME9M1101711"	"SCHAEFFLER MEXICO, S. DE R.L. DE C.V.,"	332991	"Fabricación de baleros y rodamientos"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCIÓN DE AUTOPARTES (SI INCLUYE TRATAMIENTOS TERMICOS)"	"PARQUE TECNO INDUSTRIAL CASTRO DEL RÍO"	257156.6621	2300163.8147	"20°47'7"""	"101°19'58"""	"Avenida RIO SAN LORENZO"	"888"	" "		"Irapuato"	"GUANAJUATO"	"Irapuato"	"36814"
"SME9M1700411"	"SAINT-GOBAIN MEXICO SA DE CV,"	327219	"Fabricación de otros productos de vidrio"	"Automotriz"	"9M"	"Produccion de otras auto partes"	" Diseño y producción de vidrios de seguridad templados y laminados con o sin premontaje,"		510759.4129	2070396.0609	"18°43'29"""	"98°53'52"""	"Calle AV. NICOLAS BRAVO"	"8"	" "	"Colonia PARQUE INDUSTRIAL CUAUTLA"	"Xalostoc"	"MORELOS"	"Ayala"	"62715"
"SME912802211"	"SPELLMAN DE MÉXICO, S.A. DE C.V. ,(PLANTA 3)"	335311	"Fabricación de motores y generadores eléctricos"	"Equipos y articulos electronicos, electricos y domesticos"	"8T"	"Produccion de motores electricos"	"FABRICACION DE MOTORES Y GENERADORES ELÉCTRICOS TRIFÁSICOS Y MONOFÁSICOS O DE CORRIENTE DI"	"PARQUE INDUSTRIAL FINSA ORIENTE"	657432.3492	2857925.7408	"25°49'52"""	"97°25'45"""	"Avenida CHAPULTEPEC"	"101"	" "		"Heroica Matamoros"	"TAMAULIPAS"	"Matamoros"	"87493"
"SME912802212"	"SPELLMAN DE MÉXICO, S.A. DE C.V., (PLANTA 2)"	335311	"Fabricación de motores y generadores eléctricos"	"Equipos y articulos electronicos, electricos y domesticos"	"8T"	"Produccion de motores electricos"	"FABRICACIÓN DE MOTORES Y GENERADORES ELÉCTRICOS TRIFÁSICOS Y MONOFÁSICOS O DE CORRIENTE DI"	"Parque Industrial FINSA Oriente"	657027.6396	2858021.182	"25°49'55"""	"97°25'59"""	"Avenida Pedregal"	"2"	" "		"Heroica Matamoros"	"TAMAULIPAS"	"Matamoros"	"87340"
"SMF1506200040"	"SIGMAQ MEXICO FLEXIBLES SAPI DE CV,SIGMAQ MÉXICO FLEXIBLES S.A.P.I. DE C.V."	323119	"Impresión de formas continuas y otros impresos"	"Otros"	"5E"	"Edicion, Encuadernacion y/o impresion"	"Impresión y rotulación de película plástica para empaque flexible"	"CENTRO OCOYOACAC"	449547.2585	2131463.0181	"19°16'34"""	"99°28'48"""	"Avenida DEL RIO"	"603"	"S/N "		"Ocoyoacac"	"MEXICO"	"Ocoyoacac"	"52740"
"SMI1502400118"	"SANTA MARIA INDUSTRIAL PARTNERS LP,CPA LOGISTICS CENTER - CUAUTITLÁN"	561210	"Servicios combinados de apoyo en instalaciones"	"Otros"	"B6"	"Concesionario de restaurantes, estacionamientos,locales y otros"	"ADMINISTRACIÓN DE INMUEBLES"		486419.7571	2183707.3173	"19°44'56"""	"99°7'46"""	"Carretera  CUAUTITLAN - ZUMPANGO"	"KM 11.5 "	" "	"Barrio SAN JUAN CUAUTITLAN"	"Cuautitlán"	"MEXICO"	"Cuautitlan"	"54800"
"SMI5Y0200311"	"SERVICIOS Y MAQUILADOS INTERNACIONALES, S.A. DE C.V.,"	332720	"Fabricación de tornillos, tuercas, remaches y similares"	"Articulos y productos metalicos"	"83"	"Produccion de tornillos, clavos, tuercas y similares"	"FABRICACIÓN DE RONDANAS Y CUBREJUNTAS VULCANIZADOS DE METAL CON HULE"		567689.9785	3589361.0971	"32°26'21"""	"116°16'47"""	"Calle CHURUBUSCO"	"660"	" "	"Colonia CUAUHTEMOC"	"Tecate"	"BAJA CALIFORNIA"	"Tecate"	"21470"
"SMM1I0502511"	"SOUTHWEST MANUFACTURAS DE MEXICO, S. DE R.L. DE C.V.,LINCOLN INDUSTRIES"	332810	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"RECUBRIMIENTO Y TERMINADOS METÁLICOS "		348066.5775	3173936.5018	"28°41'1"""	"100°33'18"""	"Avenida AV. INDUSTRIAL"	"S/N "	" "	"Colonia PARQUE INDUSTRIAL PIEDRAS NEGRAS"	"Piedras Negras"	"COAHUILA"	"Piedras Negras"	"26070"
"SMM1103700009"	"SANNOHASHI MANUFACTURING MÉXICO, S.A. DE C.V.,"	332720	"Fabricación de tornillos, tuercas, remaches y similares"	"Articulos y productos metalicos"	"83"	"Produccion de tornillos, clavos, tuercas y similares"	"Fabricación de otras partes para vehículos automotrices"	"PARQUE INDUSTRIAL SANTA FE AMPLIACION"	245234.5847	2323406.1853	"20°59'37"""	"101°27'2"""	"Calle CICUITO SAN ROQUE SUR"	"503"	" "		"Silao de la Victoria"	"GUANAJUATO"	"Silao"	"36275"
"SMM1900600416"	"STARION MONTERREY MÉXICO S.A DE C.V.,"	326194	"Fabricación de otros productos de plástico de uso industrial sin reforzamiento"	"Articulos y productos plasticos"	"6E"	"Fabricacion de productos y articulos de plastico"	"Fabricación de productos de plásticos y metálicos "	"PARQUE INDUSTRIAL EL SABINAL"	381725.0555	2849272.3479	"25°45'24"""	"100°10'45"""	"Calle LUIS DONALDO COLOSIO"	"290"	"C "		"Ciudad Apodaca"	"NUEVO LEON"	"Apodaca"	"66637"
"SMM911409711"	"FLEXTRONICS TECHNOLOGIES MEXICO S. DE R.L. DE C.V.,"	334410	"Fabricación de componentes electrónicos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Ensamble de equipos electrónicos y de comunicación"		661986.5732	2276553.8334	"20°34'51"""	"103°26'44"""	"Calle PROL. LOPEZ MATEOS SUR KM 6.5"	"2915"	" "	"Colonia La Tijera"	"La Tijera"	"JALISCO"	"Tlajomulco de Zuniga"	"45645"
"SMNBU1901211"	"SIT MANUFACTURING NA, S. A. DE C.V.,"	332910	"Fabricación de válvulas metálicas"	"Articulos y productos metalicos"	"87"	"Produccion de valvulas metalicas"	"Fabricar, Comercializar y Distribuir toda clase de Válvulas, Termostatos y Controles"	"Parque Industrial Nacional"	385008.4301	2873441.3208	"25°58'30"""	"100°8'55"""	"Calle AVE. TEXAS"	"300"	" "		"Ciénega de Flores"	"NUEVO LEON"	"Cienega de Flores"	"65550"
"SMP7J1407011"	"MANNESMANN PRECISION TUBES MÉXICO, S.A. DE C.V.,"	331210	"Fabricación de tubos y postes de hierro y acero"	"Metalurgica (incluye la siderurgica)"	"7J"	"Produccion de tubos y postes de hierro y acero"	"Fabricación de otros productos de hierro y acero. "	"Parque Industrial El salto"	683150.8097	2269644.1361	"20°31'0"""	"103°14'36"""	"Calle  A"	"239"	" "		"San José del Castillo"	"JALISCO"	"El Salto"	"45680"
"SNO2402800404"	"BODYCOTE DE SLP, S. DE R.L. DE C.V.,"	332810	"Recubrimientos y terminados metálicos"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"TRATAMIENTO TÉRMICO A PIEZAS AUTOMOTRICES"	"VILLA DE POZOS"	312641.7689	2447639.9993	"22°7'25"""	"100°48'59"""	"Calle SANTIAGO PONIENTE"	"100"	" "		"San Luis Potosí"	"SAN LUIS POTOSI"	"San Luis Potosi"	"78421"
"SNT3100100002"	"SIHUNCHEN NUMERO TRES S.P.R. DE R.L.,"	112211	"Explotación de porcinos en granja"	"Alimenticio y/o de consumo humano"	"1M"	"Matanza de ganado y aves"	"CRÍA Y ENGORDA DE GANADO PORCINO"		219453.8731	2290692.729	"20°41'40"""	"89°41'35"""	"Carretera EC MUNA-UMAN-SINHUCHEN"	"SN "	" "	"Granja ABALA"	"Abalá"	"YUCATAN"	"Abala"	"97825"
"SNU3100100003"	"SIHUNCHEN NUMERO UNO S.P.R. DE R.L.,"	112211	"Explotación de porcinos en granja"	"Alimenticio y/o de consumo humano"	"1M"	"Matanza de ganado y aves"	"CRIA Y ENGORDA DE GANADO PORCINO "		221058.2171	2288899.6427	"20°40'43"""	"89°40'39"""	"Carretera ABALA-SINHUNCHEN"	"SN "	" "	"Granja ABALA-SINHUNCHEN"	"Abalá"	"YUCATAN"	"Abala"	"97825"
"SOL1412000248"	"SOLAM S.A. DE C.V.,"	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos"	"Tratamiento de residuos peligrosos"	"LT"	"Tratamiento de residuos biologico-infecciosos"	"INCINERACION DE RESIDUOS BIOLOGICO-INFECCIOSOS"		661623.8012	2305888.2664	"20°50'45"""	"103°26'47"""	"Carretera A COLOTLAN"	"KM. 7.4 "	" "	"Fracción ALAMEDAS DE TESISTAN"	"Zapopan"	"JALISCO"	"Zapopan"	"45200"
"SOM0400300307"	"SEADRILL OBERON DE MEXICO S. DE R.L. DE C.V.,PAE WEST OBERON"	211110	"Extracción de petróleo y gas"	"Petroleo y petroquimica"	"10"	"Extraccion de petroleo y gas natural"	"PERFORACION DE POZOS PETROLEROS Y DE GAS"		632990.1901	2067093.4962	"18°41'27"""	"91°44'19"""	"Avenida Isla De Tris"	"216"	" "	"Fraccionamiento Residencial San Miguel"	"Ciudad del Carmen"	"CAMPECHE"	"Carmen"	"24157"
"SORLQ2903911"	"SÍNTESIS ORGÁNICAS, S.A. DE C.V.,"	325999	"Fabricación de otros productos químicos"	"Quimica"	"MB"	"Produccion de substancias quimicas a partir de mezclas "	"Fabricación de Anhídrido Ftálico"		598433.1117	2144501.1494	"19°23'32"""	"98°3'45"""	"Carretera APIZACO VERACRUZ"	"KM. 8 "	" "	"Colonia SAN COSME XALOZTOC"	"Xaloztoc"	"TLAXCALA"	"Xaloztoc"	"90460"
"SOU0801900032"	"SOUTHCO S DE R.L. DE C.V.,"	332510	"Fabricación de herrajes y cerraduras"	"Articulos y productos metalicos"	"81"	"Produccion de cerraduras, candados y llaves"	"Ensamble de bisagras y cerraduras de tecnologia diversa"	"COMPLEJO INDUSTRIAL CHIHUAHUA"	364296.8499	3197193.3982	"28°53'43"""	"106°23'30"""	"Calle ALEJANDRO DUMAS"	"11327"	" "		"Chihuahua"	"CHIHUAHUA"	"Chihuahua"	"31136"
"SPA5T1506211"	"SANOFI PASTEUR S.A. DE C.V.,SANOFI PASTEUR"	325412	"Fabricación de preparaciones farmacéuticas"	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"Fabricación de vacunas"		449361.3715	2131076.2315	"19°16'21"""	"99°28'54"""	"Calle ACUEDUCTO DEL ALTO LERMA"	"3"	" "	"Colonia CENTRO OCOYOACAC"	"Ocoyoacac"	"MEXICO"	"Ocoyoacac"	"52740"
"SPA7X2200611"	"MARCEGAGLIA MEXICO, S. DE R.L. DE C.V.,"	333412	"Fabricación de equipo de refrigeración industrial y comercial"	"Metalurgica (incluye la siderurgica)"	"LK"	"Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales"	"FABRICACIÓN DE CONDENSADORES PARA REFRIGERACIÓN "		347885.2217	2271210.3208	"20°32'0"""	"100°27'32"""	"Calle CIRCUITO BALVANERA"	"NO. 22 "	" "	"Colonia COMPLEJO INDUSTRIAL BALVANERA "	"El Pueblito"	"QUERETARO"	"Corregidora"	"76900"
"SPFLK2802211"	"SOUTHERN PRECISION FABRICATION DE MEXICO, S. DE R.L. DE C.V.,SPF DE MEXICO"	332999	"Fabricación de otros productos metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"Fabricación, y ensamble de piezas metálicas"		655834.8538	2859126.4098	"25°50'31"""	"97°26'42"""	"Avenida LAURO VILLAR KM 7.5"	"S/N "	" "	"Colonia CIUDAD INDUSTRIAL"	"Heroica Matamoros"	"TAMAULIPAS"	"Matamoros"	"87494"
"SPG912802211"	"KEARFOTT PRECISIONES GENERALES DE MEXICO S.A. DE C.V.,"	334410	"Fabricación de componentes electrónicos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"ENSAMBLE DE COMPONENTES ELECTRICOS Y ELECTRONICOS"	"CIUDAD INDUSTRIAL"	656749.0861	2859204.7262	"25°50'33"""	"97°26'9"""	"Diagonal  LORENZO DE LA GARZA"	"25-B "	" "		"Heroica Matamoros"	"TAMAULIPAS"	"Matamoros"	"87496"
"SPL5T0901311"	"SCHERING PLOUGH S.A. DE C.V.,"	325412	"Fabricación de preparaciones farmacéuticas"	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"ELABORACIÓN VENTA Y DISTRIBUCIÓN DE PRODUCTOS FARMACÉUTICOS"		488846.1944	2128695.0988	"19°15'6"""	"99°6'22"""	"Calle AVE. 16 DE SEPTIEMBRE"	"301"	" "	"Colonia BARRIO XALTOCAN"	"Xochimilco"	"DISTRITO FEDERAL"	"Xochimilco"	"16090"
"SPL7X1902111"	"SERVIACERO PLANOS S DE RL DE CV,SERVIACERO WORTHINGTON"	332999	"Fabricación de otros productos metálicos"	"Articulos y productos metalicos"	"7X"	"Fabricacion de articulos y productos metalicos"	"Fabricación de otros productos metálicos"		359729.5861	2855521.5617	"25°48'40"""	"100°23'57"""	"Calle ARCO VIAL LIBRAMIENTO NORESTE"	"KM 21.5 "	" "	"Colonia EJIDO SAN MIGUEL DE LOS GARZAS"	"Ciudad General Escobedo"	"NUEVO LEON"	"Gral.  Escobedo"	"66050"
"SPM5I2111411"	"SINTESIS Y PROCESADOS DE MEXICO SA DE CV,SYPROMEX"	325180	"Fabricación de otros productos químicos básicos inorgánicos"	"Quimica"	"5I"	"Produccion de acidos, bases y sales inorganicas"	"PRODUCCIÓN DE ÁCIDOS, BASES Y SALES INORGÁNICAS"		585391.8927	2111505.5072	"19°5'40"""	"98°11'17"""	"Calle BLV. MARTIRES DE RIO BLANCO"	"20"	" "	"Colonia PARQ. IND. 5 DE MAYO"	"Heróica Puebla de Zaragoza"	"PUEBLA"	"Puebla"	"72019"
"SPM5I2901311"	"SINTESIS Y PROCESADOS DE MEXICO SA DE CV,SYPROMEX"	325180	"Fabricación de otros productos químicos básicos inorgánicos"	"Quimica"	"5I"	"Produccion de acidos, bases y sales inorganicas"	"FABRICACIÓN DE ÁCIDOS Y BASES Y SALES INORGÁNICAS"		612173.9262	2139451.2308	"19°20'45"""	"97°55'55"""	"Calle C. 15 DE AGOSTO LOTE 06"	"S/N "	" "	"Colonia HUAMANTLA CENTRO"	"Huamantla"	"TLAXCALA"	"Huamantla"	"90500"
"SPRMJ3202911"	"SAN PEDRO RESOURCES, S.A. DE C.V.,,"	212232	"Minería de plomo y zinc"	"Metalurgica (incluye la siderurgica)"	"14"	"Mineria de zinc y plomo"	"Minería de zinc y plomo (Solo beneficio)"		656383.2755	2687498.6851	"24°17'33"""	"103°27'32"""	"Calle FELIPE ANGELES"	"55"	" "	"Colonia CENTRO"	"Miguel Auza"	"ZACATECAS"	"Miguel Auza"	"98330"
"SPR1M0200211"	"SUKARNE PRODUCCION S.A DE C.V,SUKARNE"	112110	"Explotación de bovinos para la producción de carne"	"Alimenticio y/o de consumo humano"	"1M"	"Matanza de ganado y aves"	"ENGORDA, SACRIFICIO, DESHUESE DE GANADO BOVINO Y SU EMPACADO"		627047.3433	3607685.5444	"32°35'57"""	"115°38'46"""	"Carretera TIJUANA-MEXICALI"	"KM. 13.5 "	" "	"Colonia POBLADO ROSITA"	"Mexicali"	"BAJA CALIFORNIA"	"Mexicali"	"21188"
"SQC3010800070"	"SOLUCIONES QUIMICAS PARA EL CAMPO Y LA INDUSTRIA, S.A. DE C.V.,"	325310	"Fabricación de fertilizantes"	"Quimica"	"5N"	"Produccion de fertilizantes quimicos"	"PRODUCCIÓN DE FERTILIZANTES QUÍMICOS (SÓLO INCLUYE SU PRODUCCIÓN MEDIANTE REACCIONES QUÍM"		333968.0014	1991021.3643	"18°0'4"""	"94°34'5"""	"Carretera  Transismica Km. 26.5"	"SIN NUMERO "	"SIN NUMERO "	"Ciudad ROSALINDA"	"Minatitlán"	"VERACRUZ"	"Minatitlan"	"96710"
"SQU5J1102011"	"SIMON QUIMICA S.A. DE C.V.,SIMON QUIMICA PLANTA TIMOTEO LOZANO"	325520	"Fabricación de adhesivos"	"Quimica"	"5X"	"Produccion de adhesivos y selladores"	"FABRICACIÓN DE ADHESIVOS"		220210.8683	2335024.4114	"21°5'41"""	"101°41'35"""	"Calle BLV. TIMOTEO LOZANO"	"101-B "	" "	"Colonia SAN MIGUEL"	"León de los Aldama"	"GUANAJUATO"	"Leon"	"37460"
"SRC2G2700211"	"SANTA ROSALÍA DE LA CHONTALPA S.A. DE C.V.,"	311311	"Elaboración de azúcar de caña"	"Alimenticio y/o de consumo humano"	"2G"	"Ingenios azucareros"	"ELABORACIÓN Y REFINACIÓN DE AZÚCAR DE CAÑA"		462188.5792	2000215.2765	"18°5'25"""	"93°21'26"""	"Calle del ingenio"	"1"	" "	"Colonia SANTA ROSALÍA"	"Santa Rosalía (Miguel Hidalgo 2da. Sección)"	"TABASCO"	"Cardenas"	"86470"
"SRE1902600293"	"SIERRA NORTE TRUCK CENTER S.A. DE C.V.,INTERNACIONAL SIERRA NORTE"	811121	"Hojalatería y pintura de automóviles y camiones"	"Otros"	"KE"	"Reparacion y mantenimiento automotriz"	"Compra Venta de Camiones, Refacciones, Servicio de Mantenimiento, Laminado y Pintura"		377443.3394	2844061.5055	"25°42'33"""	"100°13'17"""	"Avenida MIGUEL ALEMAN"	"1000"	" "	"Colonia TALABERNA"	"Guadalupe"	"NUEVO LEON"	"Guadalupe"	"67110"
"SRE7X2803211"	"STEELCASE REYNOSA S DE RL DE CV,"	337210	"Fabricación de muebles de oficina y estantería"	"Articulos y productos metalicos"	"7X"	"Fabricacion de articulos y productos metalicos"	"Fabricacion de muebles para oficina y estanteria."	"PROLOGIS PARK REYNOSA"	578947.4787	2877416.1788	"26°0'48"""	"98°12'39"""	"Avenida AV. PROLOGIS      EDIFICIO  8"	"S/N   SUITE 801 "	" "		"Reynosa"	"TAMAULIPAS"	"Reynosa"	"88780"
