"NRA"	"Nombre"	"Sector"	"Actividad principal SEMARNAT"	"Actividad principal"	"Coordenada UTM X"	"Coordenada UTM Y"	"Latitud Norte"	"Longitud Oeste"	"Estado"	"Delegación\Municipio"	"Calle"	"No. Exterior"	"No. Interior"	"Entre calle 1"	"Entre calle 2"	"Colonia"	"Localidad"	"Parque o puerto industrial"	"Código postal"
"SME5T0900711"	"SERONO DE MEXICO S.A. DE C.V."	"Quimica"	"Produccion de farmaceuticos y medicamentos"	"PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS"	2141550	487650	19.37003	-99.11876	"DISTRITO FEDERAL"	"Iztapalapa"	"RIO CHURUBUSCO"	658		"VETERINARIOS"	"MEDICOS"	"EL SIFON"	"DF"		9400
"SME5X2200611"	"SIKA MEXICANA S.A. DE C.V."	"Quimica"	"Produccion de adhesivos y selladores"	"PRODUCTOS QUIMICOS PARA LA CONSTRUCCION E INDUSTRIA"	0	0	"20°32'8"""	"0.1°27'21"""	"QUERETARO"	"Corregidora"	"Carretera libre a Celaya Km 8.5"	"NA"	"NA"	"NA"	"NA"	"Parque Agroindustrial Balvanera"	"Corregidora"	"Agro Industrial Balvanera"	76920
"SME5Y1510611"	"SICPA MEXICO S.A. DE C.V."	"Pinturas y tintas "	"Produccion de tintas para impresion y escritura"	"PRODUCCIÓN DE TINTAS PARA IMPRESIÓN Y ESCRITURA."	0	0	"19°20'15.14"""	"99°34'37.18"""	"MEXICO"	"Toluca"	"LOTE 1 MANZANA 4 PARQUE INDUSTRIAL EXPOR"	"SN"		"BOULEVARD MIGUEL ALEMAN"	"CALLE 5"	"PARQUE INDUSTRIAL EXPORTEC 1"	"TOLUCA"	"EXPORTEC 1"	50200
"SME6A1202911"	"SEMMATERIALS MEXICO S. DE R.L. DE C.V."	"Petroleo y petroquimica "	"Produccion de asfalto y sus mezclas para pavimentacion"	"FABRICACIÓN Y COMERCIALIZACIÓN DE EMULSIONES ASFÁLTICAS"	0	0	"17°33'5"""	"99°31'02"""	"GUERRERO"	"Chilpancingo de los Bravo"	"KM 219.5 CARR. FEDERAL MÉXICO ACAPULCO"	4				"TIERRAS PRIETAS"	"CHILPANCINGO"		39017
"SME6A2111911"	"SEMMATERIALS MEXICO S. DE R.L. DE C.V."	"Petroleo y petroquimica "	"Produccion de asfalto y sus mezclas para pavimentacion"	"FABRICACION Y COMERCIALIZACION DE EMULSIONES ASFALTICAS"	0	0	"19°1'38"""	"98°17'8"""	"PUEBLA"	"San Andres Cholula"	"PRIVADA UNIVERSIDAD"	3		"KM. 8.5 CARRETERA FEDERAL PUEBLA ATLIXCO"		"SAN BERNARDINO"	"TLAXCALANCINGO"		72820
"SME6A2800311"	"SEMMATERIALS MEXICO S. DE R.L. DE C.V."	"Petroleo y petroquimica "	"Produccion de asfalto y sus mezclas para pavimentacion"	"FABRICACION Y COMERCIALIZACION DE EMULSIONES ASFALTICAS"	0	0	22.41521	-97.88173	"TAMAULIPAS"	"Altamira"	"LAGUNA MACHONA"	2	5	"BAHIA ADAIR"	"BAHIA ADAIR"		"PUERTO INDUSTRIAL ALTAMIRA"	"PARQUE DE LA PEQUEÑA Y MEDIANA INDUSTRIA"	89600
"SME761904811"	"SEMMATERIALS MEXICO S. de R.L. de C.V."	"Cemento y Cal"	"Produccion de concreto premezclado"	"PRODUCCION DE EMULSIONES ASFALTICAS"	0	0	"25°41'28.69"""	"100°28'31.29"""	"NUEVO LEON"	"Santa Catarina"	"ANTIGUO CAMINO VILLA DE GARCIA"	260				"ANTIGUO CAMINO VILLA DE GARCIA"			66350
"SME7S0803711"	"SOLDADURA DE MEXICO S.A DE C.V"	"Metalurgica (incluye la siderurgica) "	"Produccion de soldaduras de metales no ferrosos"	"PRODUCCIÓN DE SOLDADURAS DE METALES NO FERROSOS."	0	0	31.69561	-106.45107	"CHIHUAHUA"	"Juarez"	"CHIMENEAS 5050"	5050		"AV DE LAS INDUSTRIAS"	"PRESA MAL PASO"	"P. IND JUAREZ"	"JUAREZ"	"JUAREZ"	32360
"SME7U1512111"	"SULZER PUMPS MÉXICO S.A. DE C.V."	"Metalurgica (incluye la siderurgica) "	"Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales"	"PRODUCCIÓN DE BOMBAS Y COMPRESORES"	0	0	19.65904	-99.20357	"MEXICO"	"Cuautitlan"	"CALZADA A LA VENTA"	19		"AV. CENTRALDE CUAUTITLAN IZCALLI"	"AUTOPISTA MÉXICO QUERÉTARO"		"ESTADO DE MÉXICO"	"CUAJIMALPA"	54730
"SME912802211"	"SPELLMAN DE MEXICO S.A. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"MANUFACTURA Y ENSAMBLE DE FUENTES DE PODER DE ALTO VOLTAJE"	657006	285447	25.8427	-97.43783	"TAMAULIPAS"	"Matamoros"	"DIAGONAL LORENZO DE LA GARZA"	65		"NO HAY CALLE LATERAL NI POSTERIOR"	"NO HAY CALLE LATERAL NI POSTERIOR"	"ZONA INDUSTRIAL"	"H MATAMOROS"	"CIUDAD INDUSTRIAL CIMA"	87490
"SME912803221"	"STAKTEK MEXICO S.DE R.L. DE C.V"	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"PRODUCTOS ELECTRICOS Y ELECTRONICOS PARA LA INDUSTRIA DE LA INFORMATICA Y COMPUTACION"	0	0	"26°1'58"""	"98°21'58"""	"TAMAULIPAS"	"Reynosa"	"AVE. IND. RIO SAN JUAN MANZANA 9 LOTE 1"	"SN"		"AVE. IND. DEL NORTE"	"AVE. INDUSTRIAL RIO SAN JUAN"	"PARQUE INDUSTRIAL DEL NORTE"	"REYNOSA"	"PARQUE INDUSTRIAL DEL NORTE"	88730
"SME9M0803711"	"Strattec de México S.A. de C.V."	"Automotriz "	"Produccion de otras auto partes"	"Ensamble de cerraduras Automotrices"	0	0	31.68935	-106.44956	"CHIHUAHUA"	"Juarez"	"Auxiliar 1"	512		"Deportistas"	"Maria Canalizo"	"Parque Ind. Gema"	"na"	"Parque Industrial Gema"	32640
"SMEMD2111411"	"SKF DE MÉXICO S.A. DE C.V."	"Metalurgica (incluye la siderurgica) "	"Tratamiento termico de piezas metalicas"	"FABRICACIÓN DE RODAMIENTOS Y CHUMACERAS"	0	0	"19°5'4"""	"98°11'33"""	"PUEBLA"	"Puebla"	"AUTOPISTA MÉXICO PUEBLA KM. 125"	1103		"VIA CORTA A SANTA ANA CHIAUTEMPAN"	"AVENIDA DEL CONDE"		"PUEBLA"	"ZONA INDUSTRIAL NORTE"	72270
"SMI5I0801711"	"Specialty Minerals S.A. de C.V."	"Quimica"	"Produccion de acidos, bases y sales inorganicas"	"Elaboración de Precipitado de Carbonato de Calcio"	0	0	"28°28'41"""	"106°43'24"""	"CHIHUAHUA"	"Cuauhtemoc"	"Domicilio Conocido"	"SN"				"Planta Agroindustrial"	"Anáhuac"	"Parque Agroindustrial"	31600
"SMM531510611"	"Sealy Mattress Company México S. de R.L. de C.V."	"Articulos y productos compuestos de diferentes materiales "	"Produccion de colchones y box springs"	"Fabricación de colchones y box spring."	2137000	439500	"19°17'16.92"""	"99°38'48.32"""	"MEXICO"	"Toluca"	"Circuito Alfonso Gómez de Orozco"	113		"Maximiano García."	"Alejo Peralta"	"Parque Industrial Exportec II"	"Toluca"	"Parque Industrial Exportec II"	50200
"SMM982802711"	"Sony Nuevo Laredo S.A. de C.V."	"Quimica"	"Fabricacion de productos moldeados con diversas resinas"	"Fabricacion de productos moldeados con diversas resinas"	0	0	"27°25'29"""	"0.99°31'51"""	"TAMAULIPAS"	"Nuevo Laredo"	"Boulevard Luis Donaldo Colosio"	"Km 0.200 Sur"		"Carretera Nuevo Laredo Monterrey"		"Modulo Industrial America"	"Nuevo Laredo"	"Modulo Industrial America"	88000
"SMO111605211"	"SERVICIOS MINEROMETALURGICOS DE OCCIDENTE S.A DE C.V"	"Metalurgica (incluye la siderurgica) "	"Mineria de hierro"	"MINERÍA DE HIERRO (SÓLO INCLUYE BENEFICIO)."	0	0	"18°3'7"""	"102°21'15"""	"MICHOACAN"	"Lazaro Cardenas"	"KM 0.5 CARRETERA LA MIRA ARTEAGA"	"SN"				"LAS TRUCHAS"	"LA MIRA"		60980
"SMOKE3004411"	"SERVICIO MONTAÑES S.A. DE C.V."	"Otros"	"Reparacion y mantenimiento automotriz"	"MANTENIMIENTO AUTOMOTRIZ"	0	0	"18°53'54"""	"96°56'33"""	"VERACRUZ"	"Cordoba"	"AVENIDA 1 ESQUINA CALLE 20"	1800				"SAN JOSE"	"CORDOBA"		94560
"SMP912803211"	"STANDARD MOTOR PRODUCTS DE MEXICO S. DE R.L. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"ENSAMBLE DE CABLES PARA BUJIAS"	0	0	"26°1'31"""	"98°13'28"""	"TAMAULIPAS"	"Reynosa"	"BRECHA E 99 NORTE"	"INT C"		"CARRETERA RIO BRAVO REYNOSA"		"PARQUE INDUSTRIAL REYNOSA"		"PARQUE INDUSTRIAL REYNOSA"	88780
"SMS8L0803711"	"SENSUS METERING SYSTEMS DE MEXICO, S. DE R.L. DE C.V. "	"Articulos y productos metalicos "	"Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas"	"FABRICACION Y MANUFACTURA DE MEDIDORES DE AGUA Y PCTOS.RELACIONADOS"	263810	2224154	-106.44642	-106.44642	"CHIHUAHUA"	"Juarez"	"FRANCISCO SARABIA"	8950					"CD JUAREZ"	"PARQUE INDUSTRIAL AEROPUERTO"	32690
"SMS9W0803711"	"SIPPICAN DE MEXICO S DE R.L. DE C.V."	"Articulos y productos compuestos de diferentes materiales "	"Articulos y productos compuestos de diferentes materiales"	"ENSAMBLE Y FABRICACION DE TERMOMETROS MARINOS PARA PRUEBAS OCEANOGRAFICAS"	0	0	31.69199	-106.42854	"CHIHUAHUA"	"Juarez"	"BOULEVARD TEOFILO BORUNDA"	6683		"BOULEVARD TEOFILO BORUNDA"	"AV.TECNOLOGICO"	"PARTIDO IGLESIAS"	"CDJUAREZ"	"ANDADOR INDUSTRIAL RAMON RIVERA LARA"	32650
"SNA6D0803711"	"SCA NORTH AMERICAN PACKAGING DE DIVISION S.A. DE C.V."	"Quimica"	"Fabricacion de articulos y productos de hule"	"PRODUCCIÓN DE ARTÍCULOS DE HULE (SÓLO SI SE ELABORA EL HULE)."	369439	3.50615006	31.68506	-106.38012	"CHIHUAHUA"	"Chihuahua"	"NEPTUNO"	1917				"SATELITE"	"CD JUAREZ"		32540
"SNL912802711"	"Sony Nuevo Laredo S.A. de C.V. planta CPC"	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Mantenimiento de otros equipos y aparatos electronicos."	0	0	27.44576	-99.49955	"TAMAULIPAS"	"Nuevo Laredo"	"Av. Fabricas"	5939		"Transformacion."	"Progreso"	"Parque Industrial Finsa"	"Nuevo Laredo"	"Finsa"	88275
"SNST00705511"	"Programa Mosca del Mediterráneo"	"Otros"	"Control de ejemplares de especies perjudiciales"	"Cría y esterilización de mosca del Mediterráneo"	0	0	"14°49'53"""	"92°11'33"""	"CHIAPAS"	"Metapa"	"Carretera Tapachula a Cd. Hidalgo km19.5"	"SN"				"NA"	"Metapa de Domínguez"		30860
"SON722604311"	"SONITRONIES S.A. DE C.V. DPTO. SAMCO SCIENTIFIC"	"Quimica"	"Fabricacion de productos moldeados con diversas resinas"	"FABRICACIÓN DE PRODUCTOS MOLDEADOS CON DIVERSAS RESINAS; NO INCLUYE LA MICROINDUSTRIA NI"	0	0	"31°16'11"""	"110°56'39"""	"SONORA"	"Nogales"	"CARRETERA INTERNACIONAL"	"KM 7.5"				"PQUE IND EL CID"	"NOGALES"	"PARQUE INDUSTRIAL EL CID"	84093
"SON8S2604311"	"SONITRONIES S.A. DE C.V. DEPTO. STEWARD"	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de equipo de computo y sus perifericos"	"MANUFACTURA Y EMPAQUE DE SUPRESORES E INDUCTORES DE FERRITA PARA INTERFERENCIA ELECTROMAGN"	0	0	"31°18'4"""	"110°57'15"""	"SONORA"	"Nogales"	"FERNANDO BUSTAMANTE"	"SN"	"NA"	"BLVD. LUIS D. COLOSIO MURRIETA"	"AVE. TECNOLOGICO"	"LAS GRANJAS"	"NOGALES"	"PARQUE INDUSTRIAL SANCHEZ"	84000
"SONM62604311"	"SONITRONIES S.A DE C.V DEPTO. THERMAX BELDEN CDT"	"Quimica"	"Galvanoplastia"	"INSULACION DE ALAMBRE"	0	0	"31°18'7"""	"110°57'2"""	"SONORA"	"Nogales"	"CALLE BUSTAMANTE"	645		"BALLARDO"	"TAPIROS"	"GRANJA"	"NOGALES"		84000
"SONMA2604316"	"SONITRONIES S.A. DE C.V. DPTO LAIDLAW"	"Quimica"	"Fabricacion de productos moldeados con diversas resinas"	"FABRICACIÓN DE PRODUCTOS MOLDEADOS CON DIVERSAS RESINAS; NO INCLUYE LA MICROINDUSTRIA NI"	0	0	"31°16'45"""	"110°16'19"""	"SONORA"	"Nogales"	"CARR INTERNACIONAL KM 7.5"	"No 15"		"NA"	"NA"	"PARQUE INDUSTRIAL EL CID"	"NOGALES"	"PARQUE INDUSTRIAL EL CID"	84093
"SORLQ2903911"	"Síntesis Orgánicas S.A. de C.V."	"Petroleo y petroquimica "	"Produccion de petroquimicos secundarios"	"PRODUCCIÓN DE PETROQUÍMICOS SECUNDARIOS PRINCIPALMENTE ANHÍDRIDO FTÁLICO"	2414346	435088	"19°23'22"""	"98°3'52"""	"TLAXCALA"	"Xaloztoc"	"Km 154 carretera México-Veracruz"	"S/N"	"S/N"			"Corredor Industrial Tochac"	"San Cosme Xaloztoc"	"Corredor Industrial Tochac"	90460
"SORMB2111411"	"Sintesis Orgánicas, S.A de C.V."	"Quimica"	"Produccion de resinas sinteticas"	"FABRICACIÓN Y COMERCIALIZACIÓN DE PLASTIFICANTES"	2406779	399177	"19°3'40"""	"0.98°9'38"""	"PUEBLA"	"Puebla"	"KM. 112.8 CARRETERA MEXICOPUEBLATEHUACAN"	"SN"				"ZONA INDUSTRIAL"	"PUEBLA"	"PUEBLA 2000"	72226
"SOT7I1505711"	"SOTEC S.A. DE C.V."	"Metalurgica (incluye la siderurgica) "	"Laminacion secundaria de hierro y acero"	"FABRICACION DE CUCHILLAS METALICAS"	0	0	19.46378	-99.21934	"MEXICO"	"Naucalpan de Juarez"	"PLASTICOS"	2		"BOULEVARD TOLUCA"	"NARANJOS"	"SAN FRANCISCO CUATLALPAN"	"ESTADO DE MEXICO"	"COL SAN FRANCISCO CUATLALPAN"	53560
"SPA7X2200611"	"SPARVEL S.A. DE C.V."	"Articulos y productos metalicos "	"Fabricacion de articulos y productos metalicos"	"FABRICACION DE PARTES PARA REFRIGERACION"	0	0	20.53044	-100.45945	"QUERETARO"	"Corregidora"	"CIRCUITO BALVANERA"	22	"N.A."	"CARRETERA LIBRE A CELAYA"	"DON JOSE"	"N.A."	"QUERETARO"	"PARQUE INDUSTRIAL BALVANERA"	76900
"SPA9M1505711"	"SEALED POWER MEXICANA S.A. DE C.V."	"Automotriz "	"Produccion de otras auto partes"	"PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN)."	0	0	19.47781	-99.22937	"MEXICO"	"Naucalpan de Juarez"	"CALLE 8"	"No. 6"		"ESFUERZO NACIONAL"	"CALLE 5"	"ALCE BLANCO"	"NAUCALPAN"		53370
"SPG912802211"	"Kearfott Precisiones Generales de Mexico S.A. de C.V."	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Ensamble decomponentes electricos y electronicos"	0	0	25.84285	-97.43586	"TAMAULIPAS"	"Matamoros"	"Diagonal Lorenzo de la Garza"	25		"Gral. Pedro Hinojosa"	"Norte 7"	"Ciudad Industrial"	"H Matamoros"	"Ciudad Industrial CIMA"	87496
"SPL5T0901311"	"Schering Plough S.A. de C.V."	"Quimica"	"Produccion de farmaceuticos y medicamentos"	"FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS PARA EL CONSUMO HUMANO"	0	0	19.25135	-99.10755	"DISTRITO FEDERAL"	"Xochimilco"	"Av. 16 de Septiembre"	301		"Maíz"	"Capulines"	"Barrio Xaltocan"		"Habitacional con equipamiento urbano"	16090
"SPM5I2111411"	"SÍNTESIS Y PROCESADOS DE MÉXICO S.A. DE C.V."	"Quimica"	"Produccion de acidos, bases y sales inorganicas"	"PRODUCCIÓN DE ÁCIDOS, BASES Y SALES INORGÁNICAS."	2399784	2403039	"0.98°11'17"""	"19°5'33"""	"PUEBLA"	"Puebla"	"BOULEVARD MARTIRES DE RIO BLANCO NO. 20"	20		"AVENIDA DEL CONDE"	"BARRANCA DEL CONDE"	"PARQUE INDUSTRIAL 5 MAYO"	"PUEBLA"	"PARQUE INDUSTRIAL 5 MAYO"	72019
"SPM9K0803713"	"SMALL PARTS DE MEXICO S. DE R.L DE C.V."	"Automotriz "	"Produccion de partes para el sistema de suspension y direccion"	"ESTAMPADO DE METAL"	0	0	31.72587	-106.3914	"CHIHUAHUA"	"Juarez"	"AVE. ANTONIO J BERMUDEZ"	650						"ANTONIO J BERMUDEZ"	32448
"SPM9M0100511"	"SEALED POWER MEXICANA S.A. DE C.V."	"Automotriz "	"Produccion de otras auto partes"	"PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN)."	0	0	"21°56'48.00"""	"102°18'05.00"""	"AGUASCALIENTES"	"Jesus Maria"	"KM 0.3 CARRETAR MARAVILLAS JESUS MARIA"	"NA"				"NA"	"JESUS MARIA"	"PUERTO INDUSTRIAL ZONA NORTE"	20900
"SPP9U0803711"	"SPECIALTY PACKAGING PRODUCTS DE MEXICO S.A. DE C.V."	"Articulos y productos compuestos de diferentes materiales "	"Produccion de equipos y/o articulos, medicos y/o quirurgicos"	"ENSAMBLE DE PRODUCTOS MEDICOS"	0	0	31.72409	-106.39466	"CHIHUAHUA"	"Juarez"	"FRESNELL"	8375		"AVE. INDUSTRIAS"	"FARENHEIT"		"CD JUAREZ"	"PARQUE INDUSTRIAL ANTONIO J BERMUDEZ"	32470
"SQM5I1901822"	"SOLVAY QUIMICA Y MINERA S.A DE C.V."	"Quimica"	"Produccion de acidos, bases y sales inorganicas"	"FABRICACION DE PRODUCTOS QUIMICOS INORGANICOS"	344450	2850500	"25°48'56"""	"0.1°35'14"""	"NUEVO LEON"	"Garcia"	"CARR. A GARCIA FRENTE A IND. DEL ALCALI"	"km 8.5"						"MUNICIPIO DE GARCIA NUEVO LEON"	66000
"SQUMB0901511"	"SELE QUIMICA S.A. DE C.V."	"Quimica"	"Produccion de substancias quimicas a partir de mezclas"	"PRODUCCIÓN DE SUSTANCIAS QUÍMICAS CUANDO EXISTE REACCIÓN QUÍMICA (EXCLUYE MEZCLAS SIN REAC"	0	0	"19°27'14"""	"0.99°9'26"""	"DISTRITO FEDERAL"	"Cuauhtemoc"	"NARANJO"	382		"SABINO"	"CIPRES"	"ATLAMPA"			6450
"SRA8C1405311"	"SWISSMEX RAPID S.A. DE C.V."	"Metalurgica (incluye la siderurgica) "	"Produccion de maquinaria agricola y de ganaderia"	"PRODUCCIÓN DE MAQUINARIA AGRÍCOLA Y DE GANADERÍA; SÓLO SI INCLUYE PROCESOS TÉRMICOS O DE"	0	0	21.36498	-101.91223	"JALISCO"	"Lagos de Moreno"	"SWISSMEX"	500				"LAS CEIBAS"	"LAGOS DE MORENO"		47440
"SRA9K0502511"	"SUSPENSIONES RASSINI S.A. DE C.V."	"Automotriz "	"Produccion de partes para el sistema de suspension y direccion"	"FABRICACION DE MUELLES AUTOMOTRICES"	0	0	28.68898	-100.52076	"COAHUILA"	"Piedras Negras"	"AV. RASSINI"	805		"NA"	"NA"	"NICOLAS BRAVO"	"PIEDRAS NEGRAS"	"DESARROLLO INDUSTRIAL RASSINI"	26030
"SRH5T2201411"	"SIEGFRIED RHEIN S.A. DE C.V."	"Quimica"	"Produccion de farmaceuticos y medicamentos"	"PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO)."	0	0	20.62922	-100.44118	"QUERETARO"	"Queretaro"	"CALLE DOS"	30		"ACCESO II"	"ACCESO IV"	"NA"	"QUERETARO"	"PARQUE INDUSTRIAL BENITO JUAREZ"	76130
"SROKE1307411"	"SERVICIO REZA OROZCO S. DE R.L. DE C.V."	"Otros"	"Reparacion y mantenimiento automotriz"	"COMPRA VENTA DE AUTOMOVILES NUEVOS Y USADOS SERVICIO Y REFACCIONES"	0	0	"20°5'45"""	"0.99°13'14"""	"HIDALGO"	"Tlaxcoapan"	"AV. 16 DE SEPTIEMBRE"	"SN"				"CENTRO"	"TLAXCOAPAN"		42950
"SRTLV1903911"	"Servicios Reciclado Textil S.A. de C.V"	"Textiles, fibras e hilos "	"Produccion de articulos textiles, con materiales reciclados"	"Lavado y Planchado de todo tipo de telas y de guante industrial y articulos industriales"	0	0	"25°40'42.02"""	"100°18'34.47"""	"NUEVO LEON"	"Monterrey"	"Ave. MANUEL M.DEL LLANO"	526	"OTE"	"ZARAGOZA"	"ESCOBEDO"	"CENTRO"	"MONTERREY"		64000
"SSE2D1510411"	"SERVICIOS SELTHER S. A. DE C. V."	"Articulos y productos compuestos de diferentes materiales "	"Produccion de colchones y box springs"	"FABRICACION DE COLCHONES"	0	0	19.55307	-99.19811	"MEXICO"	"Tlalnepantla de Baz"	"FERNANDO MONTES DE OCA"	20		"HENRY FORD"	"RADIAL TOLTECAS"	"SAN NICOLAS"	"ESTADO DE MEXICO"	"FRACCIONAMIENTO INDUSTRIAL SAN NICOLAS"	54030
"SSI7F1605211"	"SERVICIOS SIDERÚRGICOS INTEGRADOS S.A. DE C.V."	"Metalurgica (incluye la siderurgica) "	"Laminacion primaria de hierro y acero"	"SERVICIOS A LA INDUSTRIA SIDERÚRGICA"	0	0	"17°56'38"""	"102°11'52"""	"MICHOACAN"	"Lazaro Cardenas"	"FRANCISCO J. MUJICA No. 1A"	"NA"	"NA"	"MITTAL STEEL LAZARO CARDENAS SA DE CV"	"SICARTSA"	"CENTRO"	"CD LAZARO CARDENAS"	"INTERIOR SIDERURGICA LAZARO CARDENAS LAS TRUCHAS SA DE CV"	60950
"SSM871904811"	"Spirax Sarco Mexicana S.A. de C.V."	"Articulos y productos metalicos "	"Produccion de valvulas metalicas"	"Fabricación y comercialización de equipos para el control de fluidos"	0	0	"25°40'0"""	"0.1°26'41"""	"NUEVO LEON"	"Santa Catarina"	"Francisco I Madero esquina con Galeana"	280		"Galeana"	"Lerdo de Tejada"	"Zona Industrial"	"CIUDAD SANTA CATARINA"	"Zona Industrial El Lechugal"	66350
"SSM8L0803711"	"SYSTEM SENSOR DE MEXICO S. DE R.L. DE C.V."	"Articulos y productos metalicos "	"Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas"	"ENSAMBLE DE DETECTORES DE HUMO Y SISTEMAS DE ALARMAS"	0	0	31.62847	-106.38662	"CHIHUAHUA"	"Juarez"	"VALLE DEL CEDRO"	1681		"AVE. DE LAS TORRES"		"INTERMEX"	"JUAREZ"	"INTERMEX"	32572
"SSM8S1409711"	"SANMINA - SCI SYSTEM SERVICES DE MEXICO SA DE CV"	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de equipo de computo y sus perifericos"	"MANUFACTURA Y FABRICACION DE TODO TIPO DE ARTEFACTOS ELECTRONICOS"	82	310	20.5012	-103.27793	"JALISCO"	"Tlajomulco de Zuniga"	"CARR. A CHAPALA"	29				"ZAPOTE DEL VALLE"		"CARRETERA GUADALAJARACHAPALA KM 15.5 NO. 29"	45640
"SSM8S1900611"	"SANMINA SCI SYSTEMS DE MÉXICO S.A. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de equipo de computo y sus perifericos"	"ENSAMBLE DE COMPONENTES ELECTRONICOS"	0	0	"25°47'32.09"""	"100°11'36.22"""	"NUEVO LEON"	"Apodaca"	"CARRETERA APODACA SANTA ROSA"	"KM 2.5"				"BALCONES DE APODACA"		"PARQUE INDUSTRIAL STIVA"	66606
"SSM990200411"	"SAMSUNG SDI MEXICO S.A. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"FABRICACION DE CINESCOPIOS"	0	0	32.44906	-116.86859	"BAJA CALIFORNIA"	"Tijuana"	"AVE. LOS OLIVOS 21014"	21014		"BLVD. OLIVOS"	"BLVD MORELOS"	"EL FLORIDO"		"PARQUE INDUSTRIAL EL FLORIDO"	22244
"SSMQY1508511"	"SERVICIO SANTA MARIA CANCHESDA S.A. DE C.V. No. 4052"	"Otros"	"Gasolineras en zonas federales"	"COMPRA-VENTA DE GASOLINAS DIESEL LUBRICANTES Y ADITIVOS SUMINISTRADOS POR PEMEX REFINACIÓN"	0	0	"19°51'15"""	"100°2'34"""	"MEXICO"	"Temascalcingo"	"KM. 118.040 AUTOPISTA MEXICO MORELIA"	"SN"		"ENTRONQUE A TEMASCALCINGO"	"ENTRONQUE A EL ORO"	"ND"	"SANTA MA CANCHESDA"		50400
"SSMTN1508511"	"Servicio Santa Maria Canchesda S.A. de C.V. No. 6144"	"Otros"	"Gasolinerias ubicadas fuera de Zona Federal"	"Compra-Venta de Gasolinas Diesel Lubricantes y Aditivos Suminitrados por PEMEX Refinación"	0	0	"19°55'6"""	"0.1°0'45"""	"MEXICO"	"Temascalcingo"	"Libramiento de Temascalcingo"	5		"Agricultura"	"Calz. Tecamac"	"ND"	"Temascalcingo"		50400
"SSP522603011"	"Sonora S. Plan SA de CV Depto. ATS"	"Articulos y productos compuestos de diferentes materiales "	"Articulos y productos compuestos de diferentes materiales"	"Insercion Manual y Automatica de Componentes Electronicos Sobre Tableros"	0	0	"29°5'43"""	"111°00'22"""	"SONORA"	"Hermosillo"	"Blvd. Garcia Morales"	527	"NA"	"Labor"	"NA"	"NA"	"Hermosillo"	"Parque Industrial Labor"	83210
"SSP7X2601811"	"Sonora S.. Plan S.A. de C.V. Depto ASR"	"Articulos y productos metalicos "	"Fabricacion de articulos y productos metalicos"	"Produc. de rastrillos cartuchos surtidos de plastico de navajas de doble filo y perfilador"	0	0	"27°27'48"""	"0.109°54'5"""	"SONORA"	"Cajeme"	"Blvd. Circunvalacion"	"NA"	"NA"	"Esq. con Circuito del Parque"	"NA"	"Parque industial PICO"	"Cd Obregon"	"Parque industrial de Ciudad Obregon"	84000
"SSP852603011"	"SONORA S. PLAN S.A. DE C.V. DEPTO STEWARD"	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"FABRICACION Y ENSAMBLE DE COMPONENTES ELECTRONICOS"	0	0	"29°5'39"""	"0.11°59'44"""	"SONORA"	"Hermosillo"	"AVE. OBRERO MUNDIAL"	"NA"	"NA"	"TECNOLOGICO"	"BLVD. GARCIA MORALES"	"EL SAHUARO"	"HERMOSILLO"	"DYNATECH I"	83170
