"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA
UTM X"	"COORDENADA
UTM Y"	"LATITUD NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"SAN1P1903911"	"SIGMA ALIMENTOS NORESTE, S.A. DE C.V.,PLANTA MONTERREY"	"431170"	"Comercio al por mayor de embutidos"	"Alimenticio y/o de consumo humano"	"1P"	"Produccion de embutidos y conservas de carnes"	"ELABORACIÓN DE EMBUTIDOS"		"372673.8241"	"2832427.5777"	"25°36'14"""	"100°16'4"""	"Avenida Jesús Cantú Leal"	"1320 "	" "	"Colonia Buenos Aires"	"MONTERREY"	"NUEVO LEON"	"Monterrey"	"64800"
"SAN1306300013"	"SANCHEZ, S.A. DE C.V.,SÁNCHEZ PLANTA TEPEJI"	"325910"	"Fabricación de tintas para impresión"	"Pinturas y tintas"	"5Y"	"Produccion de tintas para impresion y escritura"	"Elaboración y distribución de tintas para las artes gráficas"	"PARQUE INDUSTRIAL TEPEJI"	"466513.9619"	"2194494.206"	"19°50'46"""	"99°19'11"""	"Calle SUR DOS ESQ. AV. CENTRAL"	"29 "	" "		"TEPEJI DE OCAMPO"	"HIDALGO"	"Tepeji del Rio de Ocampo"	"42884"
"SAN5Y0900511"	"SANCHEZ, S.A. DE C.V.,TINTAS SÁNCHEZ PLANTA SAN JUAN"	"325910"	"Fabricación de tintas para impresión"	"Pinturas y tintas"	"5Y"	"Produccion de tintas para impresion y escritura"	"Fabricación de Tintas para Impresión"		"488870.2563"	"2153194.4382"	"19°28'23"""	"99°6'21"""	"Calle SAN JUAN"	"654 "	"sn "	"Colonia SN JUAN ARAGON AMPLIACION"	"GUSTAVO A. MADERO"	"DISTRITO FEDERAL"	"Gustavo A. Madero"	"07470"
"SAN5Y0900512"	"SANCHEZ, S.A. DE C.V.,TINTAS SÁNCHEZ, PLANTA TALISMAN"	"325910"	"Fabricación de tintas para impresión"	"Pinturas y tintas"	"5Y"	"Produccion de tintas para impresion y escritura"	"Fabricación de Tintas para Impresión"		"488888.3247"	"2153204.9901"	"19°28'23"""	"99°6'21"""	"Calle TALISMAN"	"306"	"sn "	"Colonia SN JUAN ARAGON AMPLIACION"	"GUSTAVO A. MADERO"	"DISTRITO FEDERAL"	"Gustavo A. Madero"	"7470"
"SAUKE2300511"	"SENA AUTOMOTRIZ, S.A. DE C.V.,RENAULT CANCUN"	"468111"	"Comercio al por menor de automóviles y camionetas nuevos"	"Automotriz"	"9G"	"Produccion de automoviles, camiones, tractocamiones y similares"	"Comercio de Automoviles y Camionetas Nuevas, mantenimiento, refacciones"		"516603.194"	"2334534.4972"	"21°6'42"""	"86°50'24"""	"Avenida BLVD. LUIS DONALDO COLOSIO  MANZANA 5 LOTE 2 SUPERMANZANA 310"	"310 "	" "	"Manzana SM 310,  MZA. 5"	"CANCUN"	"QUINTANA ROO"	"Benito Juarez"	"77560"
"SAU0900200305"	"SONI AUTOMOTRIZ, S. A. DE .C V.,SONI AUTOMOTRIZ"	"468111"	"Comercio al por menor de automóviles y camionetas nuevos"	"Automotriz"	"9G"	"Produccion de automoviles, camiones, tractocamiones y similares"	"Compra, venta de autos nuevos y seminuevos"		"478361.5602"	"2156674.717"	"19°30'16"""	"99°12'22"""	"Avenida AQUILES SERDAN"	"1351 "	"S/N "	"Colonia EL ROSARIO"	"AZCAPOTZALCO"	"DISTRITO FEDERAL"	"Azcapotzalco"	"02430"
"SBG9M2902211"	"SE BORDNETZE MÉXICO, S.A. DE C.V.,"	"336320"	"Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores"	"Automotriz"	"9J"	"Produccion de partes para el sistema de transmision automotriz"	"FABRICACION Y MANOFACTURA DE PARTES AUTOMOTRICES Y ARNECES ELECTRICOS"		"585041.4355"	"2124618.9297"	"19°12'47"""	"98°11'27"""	"Calle VÍA CORTA SANTA ANA-PUEBLA"	"K M. 17+200 "	" "	"Colonia OLEXTLA DE JUAREZ"	"ACUAMANALA"	"TLAXCALA"	"Acuamanala de Miguel Hidalgo"	"90860"
"SCA1902100004"	"SCANPAINT SA DE CV,"	"332810"	"Recubrimientos y terminados metálicos"	"Otros"	"1I"	"Maquila de acabado y pintado de piezas metalicas y de otros materiales"	"ACABADOS DE SUPERFICIE"	"PARQUE INDUSTRIAL ESCOBEDO"	"365120.153"	"2854853.3385"	"25°48'20"""	"100°20'43"""	"Avenida LAS TORRES"	"97 "	" "		"CIUDAD GENERAL ESCOBEDO"	"NUEVO LEON"	"Gral.  Escobedo"	"66062"
"SCC461100711"	"SCREEN CREATIONS DE CELAYA S. DE R.L. DE C.V.,SCREEN CREATIONS DE CELAYA, S. DE R.L. DE C.V."	"323119"	"Impresión de formas continuas y otros impresos"	"Otros"	"5E"	"Edicion, Encuadernacion y/o impresion"	"Estampado y Serigrafia Textil"		"315350.7856"	"2257049.3618"	"20°24'10"""	"100°46'10"""	"Calle CARR CELAYA-SALVATIERRA"	"K 6.5 "	" "	"Colonia SANTA MARÍA DEL REFUGIO"	"SANTA MARIA DEL REFUGIO"	"GUANAJUATO"	"Celaya"	"38140"
"SCC952803211"	"SEMTECH CORPUS CHRISTI S.A DE C.V.,SEMTECH CORPUS CHRISTI S.A. DE C.V."	"334410"	"Fabricación de componentes electrónicos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"FABRICACION Y ENSAMBLE DE SEMICONDUCTORES"		"577763.1006"	"2877517.1233"	"26°0'52"""	"98°13'22"""	"Calle PRINCIPAL B"	"EDIFICIO 7 "	" "	"Colonia PARQUE INDUSTRIAL SUR"	"REYNOSA"	"TAMAULIPAS"	"Reynosa"	"88787"
"SCI9X0801911"	"SOFI DE CHIHUAHUA S.A. DE C.V.,SOFI DE CHIHUAHUA S.A.  DE C.V."	"339999"	"Otras industrias manufactureras"	"Articulos y productos compuestos de diferentes materiales"	"1C"	"Produccion de equipos y/o articulos, medicos y/o quirurgicos"	"FABRICACION DE LENTES DE PREESCRIPCION MEDICA"	"PARQUE INDUSTRIAL LAS AMERICAS"	"389972.5263"	"3169698.9188"	"28°38'59"""	"106°7'32"""	"Avenida WASHINGTON"	"3701 "	"10, 11, 12 y 3A "		"CHIHUAHUA"	"CHIHUAHUA"	"Chihuahua"	"31114"
"SCJ631510612"	"SC JOHNSON AND SON, S.A. DE C.V.,S C JOHNSON"	"325999"	"Fabricación de otros productos químicos"	"Quimica"	"63"	"Produccion de limpiadores y pulimentos"	"FABRICACIÓN DE LIMPIADORES Y PULIMENTOS"	"PARQUE INDUSTRIAL EXPORTEC II"	"439191.9978"	"2138070.3282"	"19°20'8"""	"99°34'44"""	"Calle BOULEVARD MIGUEL ALEMAN"	"LT. 4535 "	" "		"SAN MATEO OTZACATIPAN"	"MEXICO"	"Toluca"	"50200"
"SCM0400300321"	"SEADRILL COURAGEOUS DE MEXICO S DE R.L DE C.V,PLATAFORMA AUTOELEVABLE DE PERFORACION WEST COURAGEOUS"	"237123"	"Supervisión de construcción de obras para petróleo y gas"	"Otros"	"R9"	"Perforacion de pozos"	"Administración y supervisión de construcción de obras para el petróleo y gas"		"626007.4028"	"2062468.2329"	"18°38'58"""	"91°48'19"""	"Avenida ISLA DE TRIS"	"35 "	" "	"Fracción ISLA DEL CARMEN 2000"	"CIUDAD DEL CARMEN"	"CAMPECHE"	"Carmen"	"24154"
"SCM2201400589"	"ROCKTENN-MEXICO   S. DE R.L.  DE C.V.,"	"322210"	"Fabricación de envases de cartón"	"Celulosa y papel"	"57"	"Produccion de carton y cartoncillo"	"PRODUCCIÓN DE CARTÓN Y CARTONCILLO "	"COL. SAN PABLO ZONA INDUSTRIAL"	"351991.7241"	"2279634.6837"	"20°36'36"""	"100°25'13"""	"Avenida Av. 5 de Febrero"	"1311 "	" "		"SANTIAGO DE QUERETARO"	"QUERETARO"	"Queretaro"	"76130"
"SCM2603900001"	"IENOVA GASODUCTOS MÉXICO, S. DE R.L. DE C.V.,"	"222210"	"Suministro de gas por ductos al consumidor final"	"Petroleo y petroquimica"	"MI"	"Transportacion por ductos de gas natural y otros tipos de gases"	"Transportación de Gas Natural por ducto"		"601213.8515"	"3458804.6146"	"31°15'32"""	"109°56'12"""	"Carretera  Agua Prieta Cananea"	"Km 13.2 "	" "	"Colonia NACO CENTRO"	"NACO"	"SONORA"	"Naco"	"84180"
"SCO1505100016"	"SENSIENT COLORS S.A DE C.V,SENSIENT COLORS"	"311999"	"Elaboración de otros alimentos"	"Quimica"	"5J"	"Produccion de colorantes y pigmentos"	"MANUFACTURA, VENTA Y DISTRIBUCIÓN DE COLORANTES NO NUTRITIVOS PARA ALIMENTOS"	"LERMA DE VILLADA CENTRO"	"444288.6723"	"2133158.6484"	"19°17'29"""	"99°31'48"""	"Calle RODOLFO PATRON"	"12 "	" "		"LERMA DE VILLADA"	"MEXICO"	"Lerma"	"52000"
"SCO3R0500211"	"SISSA COAHUILA S.A. DE C.V.,"	"222112"	"Captación, tratamiento y suministro de agua realizados por el sector privado"	"Otros"	"UB"	"Suministro de servicios de luz, agua, tratamiento de aguas, drenaje ,carga y descarga y ot"	"TRATAMIENTO DE AGUAS RESIDUALES"		"315924.9123"	"3243403.3724"	"29°18'22"""	"100°53'43"""	"Carretera ZARAGOZA KM 1.8"	"S/N "	" "	"Colonia LA MISION"	"CIUDAD ACUÑA"	"COAHUILA"	"Acuna"	"26200"
"SCPN21903912"	"SMURFIT CARTÓN Y PAPEL DE MÉXICO S.A. DE C.V.,SMURFIT CARTÓN Y PAPEL DE MÉXICO, S.A. DE C.V. MOLINO MONTERREY"	"322122"	"Fabricación de papel a partir de pulpa"	"Celulosa y papel"	"56"	"Produccion de papel"	"Fabricación de Papel Kraft"		"369865.2339"	"2840939.0588"	"25°40'49"""	"100°17'48"""	"Calle CARLOS SALAZAR"	"1821 "	" "	"Colonia OBRERA"	"MONTERREY"	"NUEVO LEON"	"Monterrey"	"64010"
"SCP371412011"	"PHILIP MORRIS MEXICO PRODUCTOS Y SERVICIOS S DE RL DE CV,PHILIP MORRIS MÉXICO"	"312221"	"Elaboración de cigarros"	"Bebidas y tabaco"	"37"	"Beneficio y/o fabricacion de productos de tabaco"	"Fabricación de cigarros"		"664858.1633"	"2283629.258"	"20°38'40"""	"103°25'3"""	"Calle AMADO NERVO"	"1201 "	" "	"Colonia CIUDAD DEL SOL"	"ZAPOPAN"	"JALISCO"	"Zapopan"	"45050"
"SCP561503311"	"SMURFIT CARTÓN Y PAPEL DE MÉXICO S.A. DE C.V.,SMURFIT KAPPA"	"322131"	"Fabricación de cartón en plantas integradas"	"Celulosa y papel"	"57"	"Produccion de carton y cartoncillo"	"FABRICACION DE CARTON Y CARTONCILLO PARA CAJAS DE CARTON Y PLEGADIZAS"		"493976.1604"	"2160261.8852"	"19°32'13"""	"99°3'26"""	"Avenida HIDALGO"	"91 "	" "	"Colonia SANTA CLARA "	"ECATEPEC DE MORELOS"	"MEXICO"	"Ecatepec de Morelos"	"55540"
"SCP561510411"	"SMURFIT CARTÓN Y PAPEL DE MÉXICO S.A. DE C.V.,SMURFIT CARTÓN Y PAPEL DE MÉXICO, S.A. DE C.V. (DIVISIÓN MOLINO LOS REYES)"	"322122"	"Fabricación de papel a partir de pulpa"	"Celulosa y papel"	"56"	"Produccion de papel"	"Fabricación de cartón, papel y tubos de cartón"	"LOS REYES"	"479299.327"	"2159434.4897"	"19°31'46"""	"99°11'50"""	"Avenida Presidente Juárez"	"2030 "	" "		"TLALNEPANTLA"	"MEXICO"	"Tlalnepantla de Baz"	"54090"
"SCP561510412"	"SMURFIT CARTÓN Y PAPEL DE MÉXICO S.A. DE C.V.,CORRUGADO LOS REYES"	"322210"	"Fabricación de envases de cartón"	"Celulosa y papel"	"57"	"Produccion de carton y cartoncillo"	"ELABORACION DE EMPAQUES DE CARTON CORRUGADO"		"479015.9923"	"2158843.8504"	"19°31'27"""	"99°12'0"""	"Calle KM. 16.3 CARR. AZCAPOTZALCO"	". "	". "	"Colonia LOS REYES IZTACALA"	"TLALNEPANTLA"	"MEXICO"	"Tlalnepantla de Baz"	"54090"
"SCP571503311"	"SMURFIT CARTÓN Y PAPEL DE MÉXICO S.A. DE C.V.,CORRUGADO CERRO GORDO"	"322210"	"Fabricación de envases de cartón"	"Celulosa y papel"	"57"	"Produccion de carton y cartoncillo"	"ELABORACION DE EMPAQUES DE CARTON CORRUGADO "	"SANTA CLARA"	"499113.6402"	"2165388.3533"	"19°35'0"""	"99°0'30"""	"Calle KM. 15 CARRETERA MEXICO LAREDO"	"436 "	". "		"ECATEPEC DE MORELOS"	"MEXICO"	"Ecatepec de Morelos"	"55547"
"SCP571902611"	"SMURFIT CARTÓN Y PAPEL DE MÉXICO S.A. DE C.V.,SMURFIT KAPPA CORRUGADO GUADALUPE"	"322210"	"Fabricación de envases de cartón"	"Celulosa y papel"	"57"	"Produccion de carton y cartoncillo"	"PRODUCCIÓN DE CAJAS DE CARTÓN CORRUGADO"		"381635.6431"	"2843087.9915"	"25°42'3"""	"100°10'46"""	"Avenida AVE. DEL EMPRESARIO"	"951 "	" "	"Colonia JARDINES GUADALUPE"	"GUADALUPE"	"NUEVO LEON"	"Guadalupe"	"67116"
"SCP581510411"	"SMURFIT CARTÓN Y PAPEL DE MÉXICO S.A. DE C.V.,SMURFIT CARTON Y PAPEL DE MEXICO S.A DE C.V DIVISION PLANTA CORRUGADO ATLAS"	"322210"	"Fabricación de envases de cartón"	"Celulosa y papel"	"57"	"Produccion de carton y cartoncillo"	"ELABORACION DE EMPAQUES DE CARTON CORRUGADO "		"477999.2843"	"2158053.8037"	"19°31'1"""	"99°12'34"""	"Calle EMILIANO ZAPATA"	"71 "	" "	"Colonia SAN JERONIMO TEPETLACALCO"	"TLALNEPANTLA"	"MEXICO"	"Tlalnepantla de Baz"	"54090"
"SCP682500611"	"SMURFIT CARTÓN Y PAPEL DE MÉXICO S.A. DE C.V.,SMURFIT KAPPA"	"322210"	"Fabricación de envases de cartón"	"Celulosa y papel"	"57"	"Produccion de carton y cartoncillo"	"ELABORACIÓN DE CAJAS DE CARTÓN CORRUGADO Y LÁMINAS DE CARTÓN"		"252865.2305"	"2733019.3823"	"24°41'30"""	"107°26'33"""	"Calle CARRET.CULIACAN EL DORADO"	"9880 SUR "	" "	"Colonia PARQUE INDUSTRIAL EL QUEMADITO"	"CULIACAN ROSALES"	"SINALOA"	"Culiacan"	"80300"
"SDEC11510411"	"SILICATOS Y DERIVADOS, S. A. DE C. V.,SILICATOS Y DERIVADOS, S.A. DE C.V."	"325180"	"Fabricación de otros productos químicos básicos inorgánicos"	"Quimica"	"5I"	"Produccion de acidos, bases y sales inorganicas"	"FABRICACIÓN Y VENTA DE SILICATO DE SODIO Y POTASIO Y SULFATO DE ALUMINIO"		"479301.228"	"2161329.5228"	"19°32'48"""	"99°11'50"""	"Calle RIO LERMA"	"NO.55 "	" "	"Colonia FRACCIONAMIENTO INDUSTRIAL SAN NICOLAS"	"TLALNEPANTLA"	"MEXICO"	"Tlalnepantla de Baz"	"54030"
"SDE1605305341"	"LA SIERRA Y SUS DERIVADOS SA DE CV,LA SIERRA"	"325999"	"Fabricación de otros productos químicos"	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"PRODUCCION DE AGUARRAS Y BREA"		"276374.3711"	"2183381.8436"	"19°44'0"""	"101°8'1"""	"Calle ORIENTE 4"	"1158 "	"1158 "	"Colonia CIUDAD INDUSTRIAL"	"MORELIA"	"MICHOACAN"	"Morelia"	"58200"
"SDIHM1304811"	"SISTEMA DIF HIDALGO - HOSPITAL DEL NI¿O DIF,HOSPITAL DEL  NIÑO DIF"	"622312"	"Hospitales del sector público de otras especialidades médicas"	"Servicios de salud y de asistencia"	"HM"	"Hospitales"	"ATENCION MEDICA DE CONSULTA EXTERNA Y HOSPITALIZACION DE III NIVEL"		"523758.9511"	"2220601.608"	"20°4'56"""	"98°46'21"""	"Calle CARRETERA MÈXICO PACHUCA KM. 82"	"S/N "	" "	"Colonia VENTA PRIETA"	"PACHUCA DE SOTO"	"HIDALGO"	"Pachuca de Soto"	"42080"
"SDI8L1409811"	"SUPER DIESEL SA DE CV,"	"336330"	"Fabricación de partes de sistemas de dirección y de suspensión para vehículos automotrices"	"Automotriz"	"9K"	"Produccion de partes para el sistema de suspension y direccion"	"MANUFACTURA DE PARTES AUTOMOTRICES"		"675456.7194"	"2281977.886"	"20°37'43"""	"103°18'57"""	"Calle CALZ. LOMAS"	"205 "	" "	"Colonia ALAMO ORIENTE"	"TLAQUEPAQUE"	"JALISCO"	"Tlaquepaque"	"45560"
"SDM0400300326"	"SEA DRAGON DE MEXICO S DE RL DE CV,PAE WEST CASTOR"	"237123"	"Supervisión de construcción de obras para petróleo y gas"	"Otros"	"R9"	"Perforacion de pozos"	"Administracion y supervisión de construcción de obras para el petróleo y gas"		"638436.8446"	"2066394.9352"	"18°41'3"""	"91°41'14"""	"Avenida ISLA DE TRIS"	"35 "	" "	"Fracción ISLA DEL CARMEN 2000"	"CIUDAD DEL CARMEN"	"CAMPECHE"	"Carmen"	"24154"
"SEAB21409811"	"SERVICIOS ESTRELLA AZUL DE OCCIDENTE S.A. DE C.V.,"	"541990"	"Otros servicios profesionales, científicos y técnicos"	"Otros"	"TQ"	"Lavanderias, Tintorerias o Planchadurias de ropa, textiles y otros"	"Lavandería industrial"		"678779.6245"	"2276878.8533"	"20°34'56"""	"103°17'4"""	"Calle CARR. A SAN MARTIN DE LAS FLORES"	"KM. 1.9 "	" "	"Colonia SAN MARTÍN DE LAS FLORES DE ABAJO"	"TLAQUEPAQUE"	"JALISCO"	"Tlaquepaque"	"45629"
"SED2201400857"	"SAMSUNG ELECTRONICS DIGITAL APPLIANCES MEXICO SA DE CV,"	"335220"	"Fabricación de aparatos de línea blanca"	"Articulos y productos metalicos"	"8N"	"Produccion de aparatos de refrigeracion y/o aire acondicionado"	"Fabricación de refrigeradores, lavadoras y secadoras"	"PARQUE INDUSTRIAL QUERETARO"	"351157.6657"	"2284579.0878"	"20°39'16"""	"100°25'43"""	"Avenida Benito Juarez"	"119 "	" "		"PUERTO DE AGUIRRE"	"QUERETARO"	"Queretaro"	"76220"
"SEM1503300035"	"SOLUCIONES ECOLOGICAS EN METALES, S.A DE C.V.,GRUPO GIMPSA"	"213119"	"Otros servicios relacionados con la minería"	"Metalurgica (incluye la siderurgica)"	"7L"	"Afinacion y refinacion de otros metales no ferrosos"	"Afinación y recuperación de metales no ferrosos "		"494648.9638"	"2157035.5497"	"19°30'28"""	"99°3'3"""	"Calle GOBERNADOR FERNANDO GONZALEZ"	"14-16 "	" "	"Colonia GRANJAS VALLE DE GUADALUPE SECCION A"	"ECATEPEC DE MORELOS"	"MEXICO"	"Ecatepec de Morelos"	"55270"
"SEM9M2803211"	"SMP ENGINE MANAGEMENT S DE RL DE CV,"	"336320"	"Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores"	"Otros"	"TC"	"Almacenes de refacciones y aditivos automotrices"	"MANUFACTURA DE REFACCIONES PARA LA INDUSTRIA AUTOMOTRIZ"	"PARQUE INDUSTRIAL MAQUILPARK"	"565847.2317"	"2891510.6509"	"26°8'29"""	"98°20'28"""	"Boulevard FLORIDA"	"LOTE 18 "	"LOTE 18 "		"REYNOSA"	"TAMAULIPAS"	"Reynosa"	"88614"
"SEM910900711"	"SCHNEIDER ELECTRIC MEXICO SA DE CV,"	"335312"	"Fabricación de equipo y aparatos de distribución de energía eléctrica"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"MANUFACTURA Y ENSAMBLE "		"491387.7796"	"2141556.1597"	"19°22'5"""	"99°4'55"""	"Calle CALZ. JAVIER ROJO GOMEZ"	"1121-A "	" "	"Colonia GUADALUPE DEL MORAL"	"IZTAPALAPA"	"DISTRITO FEDERAL"	"Iztapalapa"	"09300"
"SERBB1510911"	"SERCOPSA, S.A. DE C.V.,"	"493190"	"Otros servicios de almacenamiento con instalaciones especializadas"	"Otros"	"B0"	"Transporte de carga en general"	"CENTRO DE ACOPIO Y TRATAMIENTO DE RESIDUOS INDUSTRIALES"		"482554.0289"	"2172128.2985"	"19°38'39"""	"99°9'59"""	"Calle BOULEVARD TULTITLAN ORIENTE"	"8 LT. 18 "	" "	"Colonia BARRIO SANTIAGO"	"TULTITLAN DE MARIANO ESCOBEDO"	"MEXICO"	"Tultitlan"	"54900"
"SERTS1000711"	"SERVIMINAS SA DE CV,"	"811312"	"Reparación y mantenimiento de maquinaria y equipo industrial"	"Otros"	"1F"	"Reparacion y mantenimiento de equipos,maquinas y vehiculos industriales"	"REPARACIÓN Y MANTENIMIENTO A EQUIPO MINERO"		"654716.3586"	"2829422.7745"	"25°34'26"""	"103°27'34"""	"Calle LERDO DE TEJADA"	"302 "	" "	"Colonia PARQUE IND. LAGUNERO"	"GOMEZ PALACIO"	"DURANGO"	"Gomez Palacio"	"35070"
"SER5T1502511"	"SERRAL, S.A. DE C.V. ,(PLANTA CHALCO)"	"325412"	"Fabricación de preparaciones farmacéuticas"	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"PRODUCCIÓN DE FARMACEUTICOS Y MEDICAMENTOS (NO INCLUYE EMPAQUETADO Y/O ETIQUETADO)"	"ZONA INDUSTRIAL CHALCO"	"512893.5979"	"2128288.1272"	"19°14'53"""	"98°52'38"""	"Calle CAMINO REAL A COCOTITLAN"	"S/N "	" "		"CHALCO DE DIAZ COVARRUBIAS"	"MEXICO"	"Chalco"	"56600"
"SESBB1510411"	"SI EQUIPO Y SERVICIOS, S. A. DE C. V.,"	"562111"	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos"	"Tratamiento de residuos peligrosos"	"LX"	"Tratamiento termico de residuos peligrosos"	"Tratamiento y Acopio de Residuos Peligrosos"		"478365.4007"	"2161444.2973"	"19°32'51"""	"99°12'22"""	"Avenida RIO LERMA"	"22 "	" "	"Fraccionamiento FRACCIONAMIENTO INDUSTRIAL TLAXCOLPAN"	"TLALNEPANTLA"	"MEXICO"	"Tlalnepantla de Baz"	"54030"
"SES2107400031"	"SKY EPS SUPPLY S.A. DE C.V.,"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACIÓN DE ENERGÍA ELÉCTRICA"	"Corredor industrial Quetzalcoatl"	"562462.2574"	"2124832.3165"	"19°12'57"""	"98°24'20"""	"Ninguno DOMICILIO MANZANA J Y K"	"LOTE 1 "	" "		"SANTA ANA XALMIMILULCO"	"PUEBLA"	"Huejotzingo"	"74160"
"SES2113200004"	"SKY EPS SUPPLY SM,"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"LS"	"Generacion de energia electrica por procedimientos no convencionales contaminantes"	"GENERACIÓN DE ENERGÍA ELÉCTRICA"		"561555.6491"	"2130813.9589"	"19°16'12"""	"98°24'51"""	"Calle LOTE 2"	"MANZANA 2 "	" "	"Pueblo SAN BALTAZAR TEMAXCALAC"	"SAN MARTIN TEXMELUCAN DE LABASTIDA"	"PUEBLA"	"San Martin Texmelucan"	"74126"
"SES3003900077"	"SISTEMAS ENERGETICOS SISA SA DE CV,"	"221110"	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"Generación Energía Eléctrica"		"352704.2774"	"2002469.3747"	"18°6'21"""	"94°23'31"""	"Ninguno COMPLEJO PETROQUIMICO"	"S/N "	" "	"Colonia PAJARITOS"	"COATZACOALCOS"	"VERACRUZ"	"Coatzacoalcos"	"96384"
"SES5I1503311"	"SILICATOS ESPECIALES, S.A. DE C.V.,SILICATOS ESPECIALES, S.A DE C.V."	"325180"	"Fabricación de otros productos químicos básicos inorgánicos"	"Quimica"	"5I"	"Produccion de acidos, bases y sales inorganicas"	"FABRICACION Y COMERCIALIZACION DE SOLUCIONES ACUOSAS DE SILICATO DE SODIO"		"492479.2058"	"2159380.2681"	"19°31'44"""	"99°4'18"""	"Calle AV. CHOPE ALBARRAN"	"131 "	" "	"Colonia FRACC. IND. ESFUERZO NACIONAL"	"ECATEPEC DE MORELOS"	"MEXICO"	"Ecatepec de Morelos"	"55320"
"SETB31000711"	"SERVICIOS ESPECIALIZADOS DE TRANSPORTE Y LOGISTICA,SETYLSA"	"484239"	"Otro autotransporte foráneo de carga especializado"	"Otros"	"B0"	"Transporte de carga en general"	"AUTOTRANSPORTE DE CARGA DE PRODUCTOS ESPECIFICOS"	"PARQUE IND. LAGUNERO"	"654915.9748"	"2830311.8896"	"25°34'55"""	"103°27'27"""	"Calle BLVD. ARMANDO DEL CASTILLO FRANCO"	"820 4A. ETAPA "	" "		"GOMEZ PALACIO"	"DURANGO"	"Gomez Palacio"	"35078"
"SFAML1500211"	"SÍNTESIS Y FORMULACIONES DE ALTA TECNOLOGÍA S.A. DE C.V.,SÍNTESIS Y FORMULACIONES DE ALTA TECNOLOGÍA S. A.  DE C. V."	"325320"	"Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes"	"Quimica"	"5P"	"Produccion de plaguicidas y otros quimicos agricolas"	"Fabricación de plaguicidas y otros químicos agrícolas incluye productos orgánicos e inorga"		"504678.1951"	"2168580.2098"	"19°36'44"""	"98°57'19"""	"Carretera  FEDERAL MEXICO-TEXCOCO"	"km 29.7 "	" "	"Colonia TEPEXPAN"	"TEPEXPAN"	"MEXICO"	"Acolman"	"55885"
"SFA5P1301011"	"SÍNTESIS Y FORMULACIONES DE ALTA TECNOLOGÍA S.A. DE C.V.,SIFATEC PLANTA TULA I"	"325320"	"Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes"	"Quimica"	"5P"	"Produccion de plaguicidas y otros quimicos agricolas"	"FORMULACIÓN, MEZCLA Y ENVASADO DE PLAGUICIDAS Y NUTRIENTES VEGETALES"	"PARQUE INDUSTRIAL TULA"	"472404.3794"	"2217524.4871"	"20°3'15"""	"99°15'50"""	"Calle SABINO HERNANDEZ MZA. III LOTE 11Y 12"	"MZA. III, LOTES 11 Y 12 "	" "		"CARDONAL"	"HIDALGO"	"Atitalaquia"	"42970"
"SFA521512111"	"NO SABE FALLAR, S.A. DE C.V.,BIC NO SABE FALLAR"	"326199"	"Fabricación de otros productos de plástico sin reforzamiento"	"Quimica"	"MA"	"Fabricacion de productos moldeados con diversas resinas "	"FABRICACIÓN Y COMERCIALIZACIÓN DE EQUIPO PARA ESCRITURA"		"478585.1938"	"2178214.7561"	"19°41'57"""	"99°12'15"""	"Carretera KM. 41.5 AUTOPISTA MEXICO QUERETARO"	"KM.41.5 "	" "	"Colonia PARQUE INDUSTRIAL LA LUZ"	"CUAUTITLAN IZCALLI"	"MEXICO"	"Cuautitlan Izcalli"	"54716"
"SFM5I0803711"	"SOLVAY FLUOR MÉXICO S. A. DE C. V.,SOLVAY FLUOR MEXICO S.A. DE C.V."	"325180"	"Fabricación de otros productos químicos básicos inorgánicos"	"Quimica"	"5I"	"Produccion de acidos, bases y sales inorganicas"	"PRODUCCION DE PRODUCTOS QUIMICOS INORGANICOS FLUORADOS"		"361391.7496"	"3496121.8036"	"31°35'30"""	"106°27'39"""	"Carretera PANAMERICANA"	"KM.23.5 "	" "	"Colonia LAS GRANJAS"	"JUAREZ"	"CHIHUAHUA"	"Juarez"	"32690"
