"NRA"	"Nombre"	"Estado"	"Sector"	"Descripción"	"No. CAS"	"Unidad"	"Aire"	"Agua"	"Suelo"	"Reuso"	"Reciclado"	"Coprocesamiento"	"Tratamiento"	"Disposición final"	"Alcantarillado"	"Otros"	"Incineración"
"SMA8A2802211"	"STS MANUFACTURAS S DE RL DE CV"	"TAMAULIPAS"	"Quimica"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.00000000075									
"SMA8A2802211"	"STS MANUFACTURAS S DE RL DE CV"	"TAMAULIPAS"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.000000006									
"SMA8L0803711"	"SABRE MANUFACTURING S. DE R.L. DE C.V. PLANTA I"	"CHIHUAHUA"	"Articulos y productos metalicos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.785										
"SMD8T2803211"	"Sociedad de Motores Domesticos S. de R.L. de C.V."	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.025							0.012		
"SME280321112"	"SYMBOL DE MEXICO S. DE R.L. DE C.V"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"	0.000346				0.054						
"SME561503311"	"Manufacturas Sonoco S.A de C.V"	"MEXICO"	"Celulosa y papel"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0004043168									
"SME561503311"	"Manufacturas Sonoco S.A de C.V"	"MEXICO"	"Celulosa y papel"	"Arsénico"	"7440-38-2"	"ton/año"		0.0004043168									
"SME561503311"	"Manufacturas Sonoco S.A de C.V"	"MEXICO"	"Celulosa y papel"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.02									
"SME561503311"	"Manufacturas Sonoco S.A de C.V"	"MEXICO"	"Celulosa y papel"	"Cadmio"	"7440-43-9"	"ton/año"		0.03									
"SME561503311"	"Manufacturas Sonoco S.A de C.V"	"MEXICO"	"Celulosa y papel"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.003									
"SME561503311"	"Manufacturas Sonoco S.A de C.V"	"MEXICO"	"Celulosa y papel"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.032									
"SME561503311"	"Manufacturas Sonoco S.A de C.V"	"MEXICO"	"Celulosa y papel"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.047									
"SME5M1505111"	"Sicor de México S.A. de C.V."	"MEXICO"	"Quimica"	"Cloruro de metileno"	"75-09-2"	"ton/año"					275.5						
"SME5M1702811"	"SCHWABE MEXICO S. A. DE C. V."	"MORELOS"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.00000000066									
"SME5M1702811"	"SCHWABE MEXICO S. A. DE C. V."	"MORELOS"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.0000000004									
"SME5M1702811"	"SCHWABE MEXICO S. A. DE C. V."	"MORELOS"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000000001									
"SME5M1702811"	"SCHWABE MEXICO S. A. DE C. V."	"MORELOS"	"Quimica"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.00000000011									
"SME5M1702811"	"SCHWABE MEXICO S. A. DE C. V."	"MORELOS"	"Quimica"	"Cadmio"	"7440-43-9"	"ton/año"		0.0000000001									
"SME5M1702811"	"SCHWABE MEXICO S. A. DE C. V."	"MORELOS"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.000000000037									
"SME5M1702811"	"SCHWABE MEXICO S. A. DE C. V."	"MORELOS"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000000000007									
"SME5M1702811"	"SCHWABE MEXICO S. A. DE C. V."	"MORELOS"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.00018233										
"SME5Q1510611"	"Stahl de México S.A. de C.V."	"MEXICO"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000536									
"SME5Q1510611"	"Stahl de México S.A. de C.V."	"MEXICO"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.000018									
"SME5Q1510611"	"Stahl de México S.A. de C.V."	"MEXICO"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.001									
"SME5Q1510611"	"Stahl de México S.A. de C.V."	"MEXICO"	"Quimica"	"Acrilonitrilo"	"107-13-1"	"ton/año"	0.13										
"SME5T0900711"	"SERONO DE MEXICO S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000014714									
"SME5T0900711"	"SERONO DE MEXICO S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.0003021318144									
"SME5T0900711"	"SERONO DE MEXICO S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.0000010492416									
"SME5T0900711"	"SERONO DE MEXICO S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Cadmio"	"7440-43-9"	"ton/año"		0.0000073446									
"SME5T0900711"	"SERONO DE MEXICO S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.000040248576									
"SME5T0900711"	"SERONO DE MEXICO S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000011388									
"SME5T0900711"	"SERONO DE MEXICO S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.0000408623616									
"SME5X2200611"	"SIKA MEXICANA S.A. DE C.V."	"QUERETARO"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	1684.761										
"SME5X2200611"	"SIKA MEXICANA S.A. DE C.V."	"QUERETARO"	"Quimica"	"Formaldehido"	"50-00-0"	"ton/año"	0.011										
"SME5X2200611"	"SIKA MEXICANA S.A. DE C.V."	"QUERETARO"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000013464									
"SME5X2200611"	"SIKA MEXICANA S.A. DE C.V."	"QUERETARO"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.000001683									
"SME5X2200611"	"SIKA MEXICANA S.A. DE C.V."	"QUERETARO"	"Quimica"	"Cadmio"	"7440-43-9"	"ton/año"		0.000013464									
"SME5X2200611"	"SIKA MEXICANA S.A. DE C.V."	"QUERETARO"	"Quimica"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.00003366									
"SME5X2200611"	"SIKA MEXICANA S.A. DE C.V."	"QUERETARO"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000006732									
"SME5X2200611"	"SIKA MEXICANA S.A. DE C.V."	"QUERETARO"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.00001683									
"SME5X2200611"	"SIKA MEXICANA S.A. DE C.V."	"QUERETARO"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.00001683									
"SME5Y1510611"	"SICPA MEXICO S.A. DE C.V."	"MEXICO"	"Pinturas y tintas "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00010338									
"SME5Y1510611"	"SICPA MEXICO S.A. DE C.V."	"MEXICO"	"Pinturas y tintas "	"Arsénico"	"7440-38-2"	"ton/año"		0.000020676									
"SME5Y1510611"	"SICPA MEXICO S.A. DE C.V."	"MEXICO"	"Pinturas y tintas "	"Cadmio"	"7440-43-9"	"ton/año"		0.00025845									
"SME5Y1510611"	"SICPA MEXICO S.A. DE C.V."	"MEXICO"	"Pinturas y tintas "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.0005169									
"SME5Y1510611"	"SICPA MEXICO S.A. DE C.V."	"MEXICO"	"Pinturas y tintas "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000005169									
"SME5Y1510611"	"SICPA MEXICO S.A. DE C.V."	"MEXICO"	"Pinturas y tintas "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.0005169									
"SME5Y1510611"	"SICPA MEXICO S.A. DE C.V."	"MEXICO"	"Pinturas y tintas "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.00025845									
"SME6A1202911"	"SEMMATERIALS MEXICO S. DE R.L. DE C.V."	"GUERRERO"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.000000211									
"SME6A1202911"	"SEMMATERIALS MEXICO S. DE R.L. DE C.V."	"GUERRERO"	"Petroleo y petroquimica "	"Cadmio"	"7440-43-9"	"ton/año"		0.00000096									
"SME6A1202911"	"SEMMATERIALS MEXICO S. DE R.L. DE C.V."	"GUERRERO"	"Petroleo y petroquimica "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.000003									
"SME6A1202911"	"SEMMATERIALS MEXICO S. DE R.L. DE C.V."	"GUERRERO"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000012									
"SME6A1202911"	"SEMMATERIALS MEXICO S. DE R.L. DE C.V."	"GUERRERO"	"Petroleo y petroquimica "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.0000036									
"SME6A1202911"	"SEMMATERIALS MEXICO S. DE R.L. DE C.V."	"GUERRERO"	"Petroleo y petroquimica "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.000003									
"SME6A1202911"	"SEMMATERIALS MEXICO S. DE R.L. DE C.V."	"GUERRERO"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00000036									
"SME6A2111911"	"SEMMATERIALS MEXICO S. DE R.L. DE C.V."	"PUEBLA"	"Petroleo y petroquimica "	"Cadmio"	"7440-43-9"	"ton/año"		0.000000288									
"SME6A2111911"	"SEMMATERIALS MEXICO S. DE R.L. DE C.V."	"PUEBLA"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.000000211									
"SME6A2111911"	"SEMMATERIALS MEXICO S. DE R.L. DE C.V."	"PUEBLA"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000000384									
"SME6A2111911"	"SEMMATERIALS MEXICO S. DE R.L. DE C.V."	"PUEBLA"	"Petroleo y petroquimica "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.000000672									
"SME6A2111911"	"SEMMATERIALS MEXICO S. DE R.L. DE C.V."	"PUEBLA"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000038									
"SME6A2111911"	"SEMMATERIALS MEXICO S. DE R.L. DE C.V."	"PUEBLA"	"Petroleo y petroquimica "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.0000024									
"SME6A2111911"	"SEMMATERIALS MEXICO S. DE R.L. DE C.V."	"PUEBLA"	"Petroleo y petroquimica "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.00000432									
"SME6A2800311"	"SEMMATERIALS MEXICO S. DE R.L. DE C.V."	"TAMAULIPAS"	"Petroleo y petroquimica "	"Cadmio"	"7440-43-9"	"ton/año"		0.000000007									
"SME6A2800311"	"SEMMATERIALS MEXICO S. DE R.L. DE C.V."	"TAMAULIPAS"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.000000001									
"SME6A2800311"	"SEMMATERIALS MEXICO S. DE R.L. DE C.V."	"TAMAULIPAS"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000000025									
"SME6A2800311"	"SEMMATERIALS MEXICO S. DE R.L. DE C.V."	"TAMAULIPAS"	"Petroleo y petroquimica "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.000000077									
"SME6A2800311"	"SEMMATERIALS MEXICO S. DE R.L. DE C.V."	"TAMAULIPAS"	"Petroleo y petroquimica "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.000000025									
"SME6A2800311"	"SEMMATERIALS MEXICO S. DE R.L. DE C.V."	"TAMAULIPAS"	"Petroleo y petroquimica "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.000000038									
"SME6A2800311"	"SEMMATERIALS MEXICO S. DE R.L. DE C.V."	"TAMAULIPAS"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000001									
"SME761904811"	"SEMMATERIALS MEXICO S. de R.L. de C.V."	"NUEVO LEON"	"Cemento y Cal"	"Bióxido de carbono"	"124-38-9"	"ton/año"	1739.425										
"SME761904811"	"SEMMATERIALS MEXICO S. de R.L. de C.V."	"NUEVO LEON"	"Cemento y Cal"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000016									
"SME761904811"	"SEMMATERIALS MEXICO S. de R.L. de C.V."	"NUEVO LEON"	"Cemento y Cal"	"Arsénico"	"7440-38-2"	"ton/año"		0.00000064									
"SME761904811"	"SEMMATERIALS MEXICO S. de R.L. de C.V."	"NUEVO LEON"	"Cemento y Cal"	"Cadmio"	"7440-43-9"	"ton/año"		0.0000064									
"SME761904811"	"SEMMATERIALS MEXICO S. de R.L. de C.V."	"NUEVO LEON"	"Cemento y Cal"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.0000352									
"SME761904811"	"SEMMATERIALS MEXICO S. de R.L. de C.V."	"NUEVO LEON"	"Cemento y Cal"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000032									
"SME761904811"	"SEMMATERIALS MEXICO S. de R.L. de C.V."	"NUEVO LEON"	"Cemento y Cal"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.000016									
"SME761904811"	"SEMMATERIALS MEXICO S. de R.L. de C.V."	"NUEVO LEON"	"Cemento y Cal"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.0000576									
"SME7S0803711"	"SOLDADURA DE MEXICO S.A DE C.V"	"CHIHUAHUA"	"Metalurgica (incluye la siderurgica) "	"Bióxido de carbono"	"124-38-9"	"ton/año"	22.597										
"SME7S0803711"	"SOLDADURA DE MEXICO S.A DE C.V"	"CHIHUAHUA"	"Metalurgica (incluye la siderurgica) "	"Plomo (compuestos)"	"S/C6"	"ton/año"					1.283		0.334				
"SME7U1512111"	"SULZER PUMPS MÉXICO S.A. DE C.V."	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.00002124									
"SME7U1512111"	"SULZER PUMPS MÉXICO S.A. DE C.V."	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Cadmio"	"7440-43-9"	"ton/año"		0.000029736									
"SME7U1512111"	"SULZER PUMPS MÉXICO S.A. DE C.V."	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Arsénico"	"7440-38-2"	"ton/año"		0.000029736									
"SME7U1512111"	"SULZER PUMPS MÉXICO S.A. DE C.V."	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000021664									
"SME7U1512111"	"SULZER PUMPS MÉXICO S.A. DE C.V."	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000016992									
"SME7U1512111"	"SULZER PUMPS MÉXICO S.A. DE C.V."	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.00019965									
"SME7U1512111"	"SULZER PUMPS MÉXICO S.A. DE C.V."	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.00016567									
"SME912802211"	"SPELLMAN DE MEXICO S.A. DE C.V."	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.000004921									
"SME912802211"	"SPELLMAN DE MEXICO S.A. DE C.V."	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Cadmio"	"7440-43-9"	"ton/año"		0.00004921									
"SME912802211"	"SPELLMAN DE MEXICO S.A. DE C.V."	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Arsénico"	"7440-38-2"	"ton/año"		0.000004921									
"SME912802211"	"SPELLMAN DE MEXICO S.A. DE C.V."	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000004921									
"SME912802211"	"SPELLMAN DE MEXICO S.A. DE C.V."	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000492									
"SME912802211"	"SPELLMAN DE MEXICO S.A. DE C.V."	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"	0.000113	0.00024605			2.056						
"SME912802211"	"SPELLMAN DE MEXICO S.A. DE C.V."	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.00019684									
"SME912803221"	"STAKTEK MEXICO S.DE R.L. DE C.V"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000125									
"SME912803221"	"STAKTEK MEXICO S.DE R.L. DE C.V"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Arsénico"	"7440-38-2"	"ton/año"		0.000003									
"SME912803221"	"STAKTEK MEXICO S.DE R.L. DE C.V"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Cadmio"	"7440-43-9"	"ton/año"		0.000023									
"SME912803221"	"STAKTEK MEXICO S.DE R.L. DE C.V"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.00005									
"SME912803221"	"STAKTEK MEXICO S.DE R.L. DE C.V"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000002									
"SME912803221"	"STAKTEK MEXICO S.DE R.L. DE C.V"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"	0.118	0.00071			1.9						
"SME912803221"	"STAKTEK MEXICO S.DE R.L. DE C.V"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.0002									
"SME9M0803711"	"Strattec de México S.A. de C.V."	"CHIHUAHUA"	"Automotriz "	"Bióxido de carbono"	"124-38-9"	"ton/año"	1008.874										
"SMEMD2111411"	"SKF DE MÉXICO S.A. DE C.V."	"PUEBLA"	"Metalurgica (incluye la siderurgica) "	"Bióxido de nitrógeno"	"10102-44-0"	"ton/año"	0.311										
"SMEMD2111411"	"SKF DE MÉXICO S.A. DE C.V."	"PUEBLA"	"Metalurgica (incluye la siderurgica) "	"Bióxido de carbono"	"124-38-9"	"ton/año"	7466.946										
"SMI5I0801711"	"Specialty Minerals S.A. de C.V."	"CHIHUAHUA"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.28										
"SMM531510611"	"Sealy Mattress Company México S. de R.L. de C.V."	"MEXICO"	"Articulos y productos compuestos de diferentes materiales "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00000001836									
"SMM531510611"	"Sealy Mattress Company México S. de R.L. de C.V."	"MEXICO"	"Articulos y productos compuestos de diferentes materiales "	"Cadmio"	"7440-43-9"	"ton/año"		0.0000000459									
"SMM531510611"	"Sealy Mattress Company México S. de R.L. de C.V."	"MEXICO"	"Articulos y productos compuestos de diferentes materiales "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.0000014596									
"SMM531510611"	"Sealy Mattress Company México S. de R.L. de C.V."	"MEXICO"	"Articulos y productos compuestos de diferentes materiales "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.000000459									
"SMM531510611"	"Sealy Mattress Company México S. de R.L. de C.V."	"MEXICO"	"Articulos y productos compuestos de diferentes materiales "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.0000003213									
"SMM982802711"	"Sony Nuevo Laredo S.A. de C.V."	"TAMAULIPAS"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	10.521										
"SMM982802711"	"Sony Nuevo Laredo S.A. de C.V."	"TAMAULIPAS"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000002									
"SMO111605211"	"SERVICIOS MINEROMETALURGICOS DE OCCIDENTE S.A DE C.V"	"MICHOACAN"	"Metalurgica (incluye la siderurgica) "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.016									
"SMO111605211"	"SERVICIOS MINEROMETALURGICOS DE OCCIDENTE S.A DE C.V"	"MICHOACAN"	"Metalurgica (incluye la siderurgica) "	"Arsénico"	"7440-38-2"	"ton/año"		0.00023267									
"SMO111605211"	"SERVICIOS MINEROMETALURGICOS DE OCCIDENTE S.A DE C.V"	"MICHOACAN"	"Metalurgica (incluye la siderurgica) "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.005									
"SMO111605211"	"SERVICIOS MINEROMETALURGICOS DE OCCIDENTE S.A DE C.V"	"MICHOACAN"	"Metalurgica (incluye la siderurgica) "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00029937									
"SMO111605211"	"SERVICIOS MINEROMETALURGICOS DE OCCIDENTE S.A DE C.V"	"MICHOACAN"	"Metalurgica (incluye la siderurgica) "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.02									
"SMO111605211"	"SERVICIOS MINEROMETALURGICOS DE OCCIDENTE S.A DE C.V"	"MICHOACAN"	"Metalurgica (incluye la siderurgica) "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.032									
"SMOKE3004411"	"SERVICIO MONTAÑES S.A. DE C.V."	"VERACRUZ"	"Otros"	"Plomo (compuestos)"	"S/C6"	"ton/año"					4						
"SMP912803211"	"STANDARD MOTOR PRODUCTS DE MEXICO S. DE R.L. DE C.V."	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00000029087									
"SMP912803211"	"STANDARD MOTOR PRODUCTS DE MEXICO S. DE R.L. DE C.V."	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Cadmio"	"7440-43-9"	"ton/año"		0.00000072717									
"SMP912803211"	"STANDARD MOTOR PRODUCTS DE MEXICO S. DE R.L. DE C.V."	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.0000014543									
"SMP912803211"	"STANDARD MOTOR PRODUCTS DE MEXICO S. DE R.L. DE C.V."	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000000072717									
"SMP912803211"	"STANDARD MOTOR PRODUCTS DE MEXICO S. DE R.L. DE C.V."	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.00000072717									
"SMP912803211"	"STANDARD MOTOR PRODUCTS DE MEXICO S. DE R.L. DE C.V."	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.0000014543									
"SMS8L0803711"	"SENSUS METERING SYSTEMS DE MEXICO, S. DE R.L. DE C.V."	"CHIHUAHUA"	"Articulos y productos metalicos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	54.945										
"SMS9W0803711"	"SIPPICAN DE MEXICO S DE R.L. DE C.V."	"CHIHUAHUA"	"Articulos y productos compuestos de diferentes materiales "	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.0000053966										
"SNA6D0803711"	"SCA NORTH AMERICAN PACKAGING DE DIVISION S.A. DE C.V."	"CHIHUAHUA"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.029										
"SNL912802711"	"Sony Nuevo Laredo S.A. de C.V. planta CPC"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	3.261										
"SNST00705511"	"Programa Mosca del Mediterráneo"	"CHIAPAS"	"Otros"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.0002053125									
"SNST00705511"	"Programa Mosca del Mediterráneo"	"CHIAPAS"	"Otros"	"Cadmio"	"7440-43-9"	"ton/año"		0.0000410625									
"SNST00705511"	"Programa Mosca del Mediterráneo"	"CHIAPAS"	"Otros"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.0003285									
"SNST00705511"	"Programa Mosca del Mediterráneo"	"CHIAPAS"	"Otros"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00009855									
"SNST00705511"	"Programa Mosca del Mediterráneo"	"CHIAPAS"	"Otros"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.001									
"SNST00705511"	"Programa Mosca del Mediterráneo"	"CHIAPAS"	"Otros"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0002053125									
"SNST00705511"	"Programa Mosca del Mediterráneo"	"CHIAPAS"	"Otros"	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.004										
"SNST00705511"	"Programa Mosca del Mediterráneo"	"CHIAPAS"	"Otros"	"Arsénico"	"7440-38-2"	"ton/año"		0.0002053125									
"SON722604311"	"SONITRONIES S.A. DE C.V. DPTO. SAMCO SCIENTIFIC"	"SONORA"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.026										
"SON8S2604311"	"SONITRONIES S.A. DE C.V. DEPTO. STEWARD"	"SONORA"	"Equipos y articulos electronicos, electricos y domesticos "	"Bióxido de carbono"	"124-38-9"	"ton/año"								0.00003744			
"SON8S2604311"	"SONITRONIES S.A. DE C.V. DEPTO. STEWARD"	"SONORA"	"Equipos y articulos electronicos, electricos y domesticos "	"Cromo (compuestos)"	"S/C3"	"ton/año"								0.114			
"SONM62604311"	"SONITRONIES S.A DE C.V DEPTO. THERMAX BELDEN CDT"	"SONORA"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.001										
"SONM62604311"	"SONITRONIES S.A DE C.V DEPTO. THERMAX BELDEN CDT"	"SONORA"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00000000001									
"SONMA2604316"	"SONITRONIES S.A. DE C.V. DPTO LAIDLAW"	"SONORA"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.0001911									
"SONMA2604316"	"SONITRONIES S.A. DE C.V. DPTO LAIDLAW"	"SONORA"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.002									
"SONMA2604316"	"SONITRONIES S.A. DE C.V. DPTO LAIDLAW"	"SONORA"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000005733									
"SONMA2604316"	"SONITRONIES S.A. DE C.V. DPTO LAIDLAW"	"SONORA"	"Quimica"	"Cadmio"	"7440-43-9"	"ton/año"		0.00028665									
"SONMA2604316"	"SONITRONIES S.A. DE C.V. DPTO LAIDLAW"	"SONORA"	"Quimica"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.00028665									
"SONMA2604316"	"SONITRONIES S.A. DE C.V. DPTO LAIDLAW"	"SONORA"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.00028665									
