"NRA"	"Nombre"	"Estado"	"Sector"	"Descripción"	"No. CAS"	"Unidad"	"Aire"	"Agua"	"Suelo"	"Reuso"	"Reciclado"	"Coprocesamiento"	"Tratamiento"	"Disposición final"	"Alcantarillado"	"Otros"	"Incineración"
"PREM91610211"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION URUAPAN MICHOACAN"	"MICHOACAN"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.000000252									
"PREM91610211"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION URUAPAN MICHOACAN"	"MICHOACAN"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000132									
"PREM91700711"	"PEMEX REFINACION TAD CUERNAVACA"	"MORELOS"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.000000014481									
"PREM92007911"	"PEMEX Refinación SUPERINTENDENCIA TERMINAL MARITIMA DE SALINA CRUZ OAXACA"	"OAXACA"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.001									
"PREM92007911"	"PEMEX Refinación SUPERINTENDENCIA TERMINAL MARITIMA DE SALINA CRUZ OAXACA"	"OAXACA"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.002									
"PREM92007911"	"PEMEX Refinación SUPERINTENDENCIA TERMINAL MARITIMA DE SALINA CRUZ OAXACA"	"OAXACA"	"Petroleo y petroquimica "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.045									
"PREM92007911"	"PEMEX Refinación SUPERINTENDENCIA TERMINAL MARITIMA DE SALINA CRUZ OAXACA"	"OAXACA"	"Petroleo y petroquimica "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.056									
"PREM92007911"	"PEMEX Refinación SUPERINTENDENCIA TERMINAL MARITIMA DE SALINA CRUZ OAXACA"	"OAXACA"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.001									
"PREM92007911"	"PEMEX Refinación SUPERINTENDENCIA TERMINAL MARITIMA DE SALINA CRUZ OAXACA"	"OAXACA"	"Petroleo y petroquimica "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.041									
"PREM92007911"	"PEMEX Refinación SUPERINTENDENCIA TERMINAL MARITIMA DE SALINA CRUZ OAXACA"	"OAXACA"	"Petroleo y petroquimica "	"Cadmio"	"7440-43-9"	"ton/año"		0.014									
"PREM92007912"	"TERMINAL DE ALMACENAMEINTO Y DISTRIBUCION SALINA CRUZ"	"OAXACA"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000000119									
"PREM92007912"	"TERMINAL DE ALMACENAMEINTO Y DISTRIBUCION SALINA CRUZ"	"OAXACA"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.000000000042									
"PREM92007912"	"TERMINAL DE ALMACENAMEINTO Y DISTRIBUCION SALINA CRUZ"	"OAXACA"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000000000528									
"PREM92040911"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION OAXACA"	"OAXACA"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00002889									
"PREM92040911"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION OAXACA"	"OAXACA"	"Petroleo y petroquimica "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.003									
"PREM92040911"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION OAXACA"	"OAXACA"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000014445									
"PREM92114911"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION TEHUACAN"	"PUEBLA"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00012									
"PREM92114911"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION TEHUACAN"	"PUEBLA"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000018									
"PREM92114911"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION TEHUACAN"	"PUEBLA"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.0000003									
"PREM92201411"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION QUERETARO QRO."	"QUERETARO"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000025									
"PREM92402011"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION MATEHUALA"	"SAN LUIS POTOSI"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000036									
"PREM92402011"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION MATEHUALA"	"SAN LUIS POTOSI"	"Petroleo y petroquimica "	"Benceno"	"71-43-2"	"ton/año"	0.000036862										
"PREM92402011"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION MATEHUALA"	"SAN LUIS POTOSI"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.000000488									
"PREM92402011"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION MATEHUALA"	"SAN LUIS POTOSI"	"Petroleo y petroquimica "	"Acetaldehido"	"75-07-0"	"ton/año"	0.000030304141621										
"PREM92402011"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION MATEHUALA"	"SAN LUIS POTOSI"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000072									
"PREM92402011"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION MATEHUALA"	"SAN LUIS POTOSI"	"Petroleo y petroquimica "	"Formaldehido"	"50-00-0"	"ton/año"	0.0000015448										
"PREM92402011"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION MATEHUALA"	"SAN LUIS POTOSI"	"Petroleo y petroquimica "	"Acroleina"	"107-02-8"	"ton/año"	0.0000036546										
"PREM92402813"	"PEMEX REFINACION T.A.D. SAN LUIS POTOSI"	"SAN LUIS POTOSI"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000539									
"PREM92402813"	"PEMEX REFINACION T.A.D. SAN LUIS POTOSI"	"SAN LUIS POTOSI"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.000038855									
"PREM92402813"	"PEMEX REFINACION T.A.D. SAN LUIS POTOSI"	"SAN LUIS POTOSI"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000024337									
"PREM92501212"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION MAZATLAN SINALOA"	"SINALOA"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"	0.00042915	0.000096									
"PREM92501212"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION MAZATLAN SINALOA"	"SINALOA"	"Petroleo y petroquimica "	"Acroleina"	"107-02-8"	"ton/año"	0.00004254										
"PREM92501212"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION MAZATLAN SINALOA"	"SINALOA"	"Petroleo y petroquimica "	"Formaldehido"	"50-00-0"	"ton/año"	0.00001798										
"PREM92501212"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION MAZATLAN SINALOA"	"SINALOA"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000118									
"PREM92501212"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION MAZATLAN SINALOA"	"SINALOA"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000001									
"PREM92501511"	"Pemex Refinación Terminal de Almacenamiento y Distribución Guamúchil Sinaloa"	"SINALOA"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000000107592									
"PREM92501511"	"Pemex Refinación Terminal de Almacenamiento y Distribución Guamúchil Sinaloa"	"SINALOA"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.0000000430368									
"PREM92501511"	"Pemex Refinación Terminal de Almacenamiento y Distribución Guamúchil Sinaloa"	"SINALOA"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000021518									
"PREM92602911"	"PEMEX Refinación Terminal de Almacenamiento y Distribución Guaymas Sonora."	"SONORA"	"Petroleo y petroquimica "	"Bióxido de carbono"	"124-38-9"	"ton/año"	1384.36										
"PREM92602911"	"PEMEX Refinación Terminal de Almacenamiento y Distribución Guaymas Sonora."	"SONORA"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000016948									
"PREM92602911"	"PEMEX Refinación Terminal de Almacenamiento y Distribución Guaymas Sonora."	"SONORA"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000056495									
"PREM92602911"	"PEMEX Refinación Terminal de Almacenamiento y Distribución Guaymas Sonora."	"SONORA"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.000011299									
"PREM92802711"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCCION NUEVO LAREDO"	"TAMAULIPAS"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.000000312									
"PREM92802711"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCCION NUEVO LAREDO"	"TAMAULIPAS"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00000144									
"PREM92802711"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCCION NUEVO LAREDO"	"TAMAULIPAS"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000168									
"PREM92804111"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION CD. VICTORIA"	"TAMAULIPAS"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000001									
"PREM92804111"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION CD. VICTORIA"	"TAMAULIPAS"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.000002									
"PREM92804111"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION CD. VICTORIA"	"TAMAULIPAS"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000328									
"PREM93003912"	"PEMEX REFINACION TERMINAL MARITIMA PAJARITOS"	"VERACRUZ"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00014214									
"PREM93003912"	"PEMEX REFINACION TERMINAL MARITIMA PAJARITOS"	"VERACRUZ"	"Petroleo y petroquimica "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.02									
"PREM93003912"	"PEMEX REFINACION TERMINAL MARITIMA PAJARITOS"	"VERACRUZ"	"Petroleo y petroquimica "	"Acetaldehido"	"75-07-0"	"ton/año"	0.00023211										
"PREM93003912"	"PEMEX REFINACION TERMINAL MARITIMA PAJARITOS"	"VERACRUZ"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.003									
"PREM93003912"	"PEMEX REFINACION TERMINAL MARITIMA PAJARITOS"	"VERACRUZ"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00027889									
"PREM93003912"	"PEMEX REFINACION TERMINAL MARITIMA PAJARITOS"	"VERACRUZ"	"Petroleo y petroquimica "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.009									
"PREM93003912"	"PEMEX REFINACION TERMINAL MARITIMA PAJARITOS"	"VERACRUZ"	"Petroleo y petroquimica "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.026									
"PREM93008711"	"PEMEX REFINACIÓN, TERMINAL DE ALMACENAMIENTO Y DISTRIBUCIÓN XALAPA"	"VERACRUZ"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000176									
"PREM93008711"	"PEMEX REFINACIÓN, TERMINAL DE ALMACENAMIENTO Y DISTRIBUCIÓN XALAPA"	"VERACRUZ"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000001146									
"PREM93008711"	"PEMEX REFINACIÓN, TERMINAL DE ALMACENAMIENTO Y DISTRIBUCIÓN XALAPA"	"VERACRUZ"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.000000147									
"PREM93012811"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION PEROTE"	"VERACRUZ"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000434									
"PREM93012811"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION PEROTE"	"VERACRUZ"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.000002176									
"PREM93012811"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION PEROTE"	"VERACRUZ"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000004352									
"PREM93013111"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION POZA RICA"	"VERACRUZ"	"Petroleo y petroquimica "	"Bióxido de carbono"	"124-38-9"	"ton/año"	1345										
"PREM93013111"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION POZA RICA"	"VERACRUZ"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.736									
"PREM93018911"	"PEMEX REFINACION TERMINAL MARÍTIMA TUXPAN VER"	"VERACRUZ"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000650522									
"PREM93018911"	"PEMEX REFINACION TERMINAL MARÍTIMA TUXPAN VER"	"VERACRUZ"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.000035859									
"PREM93018911"	"PEMEX REFINACION TERMINAL MARÍTIMA TUXPAN VER"	"VERACRUZ"	"Petroleo y petroquimica "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.002									
"PREM93018911"	"PEMEX REFINACION TERMINAL MARÍTIMA TUXPAN VER"	"VERACRUZ"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000024771									
"PREM93019312"	"TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION VERACRUZ"	"VERACRUZ"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000000022637									
"PREM93019312"	"TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION VERACRUZ"	"VERACRUZ"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.00000000219									
"PREM93019312"	"TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION VERACRUZ"	"VERACRUZ"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000008762									
"PREM93105911"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION PROGRESO"	"YUCATAN"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000007724									
"PREM93110111"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION MERIDA"	"YUCATAN"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.000052928									
"PREM93110111"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION MERIDA"	"YUCATAN"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000551									
"PREM93110111"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION MERIDA"	"YUCATAN"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0001608									
"PREMH1903311"	"PEMEX REFINACION SECTOR VICTORIA ESTACION LINARES"	"NUEVO LEON"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.0000000019669									
"PREMH1903311"	"PEMEX REFINACION SECTOR VICTORIA ESTACION LINARES"	"NUEVO LEON"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000000094197205									
"PREMH2800911"	"PEMEX REFINACIÓN SECTOR DE DUCTOS MADERO"	"TAMAULIPAS"	"Petroleo y petroquimica "	"Bióxido de carbono"	"124-38-9"	"ton/año"	11981.433										
"PREMH2801911"	"PEMEX REFINACION SECTOR VICTORIA ESTACION ZARAGOZA"	"TAMAULIPAS"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.000000002									
"PREMH2804111"	"PEMEX REFINACION SECTOR VICTORIA ESTACION 4 VICTORIA"	"TAMAULIPAS"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.00000000016425									
"PREN42602911"	"PEMEX REFINACIÓN TERMINAL MARÍTIMA GUAYMAS GUAYMAS SONORA"	"SONORA"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000073									
"PREN42602911"	"PEMEX REFINACIÓN TERMINAL MARÍTIMA GUAYMAS GUAYMAS SONORA"	"SONORA"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.001									
"PREN42602911"	"PEMEX REFINACIÓN TERMINAL MARÍTIMA GUAYMAS GUAYMAS SONORA"	"SONORA"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.000146									
"PREN42602911"	"PEMEX REFINACIÓN TERMINAL MARÍTIMA GUAYMAS GUAYMAS SONORA"	"SONORA"	"Petroleo y petroquimica "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.001									
"PREN43013121"	"PEMEX REFINACION SECTOR POZA RICA"	"VERACRUZ"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.00013985									
"PREN43013121"	"PEMEX REFINACION SECTOR POZA RICA"	"VERACRUZ"	"Petroleo y petroquimica "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.008									
"PREN43013121"	"PEMEX REFINACION SECTOR POZA RICA"	"VERACRUZ"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00013985									
"PREN43013121"	"PEMEX REFINACION SECTOR POZA RICA"	"VERACRUZ"	"Petroleo y petroquimica "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.004									
"PREN43013121"	"PEMEX REFINACION SECTOR POZA RICA"	"VERACRUZ"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.003									
"PREN43013121"	"PEMEX REFINACION SECTOR POZA RICA"	"VERACRUZ"	"Petroleo y petroquimica "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.003									
"PREN80200511"	"PEMEX REFINACION SECTOR DUCTOS ROSARITO"	"BAJA CALIFORNIA"	"Petroleo y petroquimica "	"Bifenilo"	"92-52-4"	"ton/año"			0.006								
"PREN80200511"	"PEMEX REFINACION SECTOR DUCTOS ROSARITO"	"BAJA CALIFORNIA"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000004									
"PREN80200511"	"PEMEX REFINACION SECTOR DUCTOS ROSARITO"	"BAJA CALIFORNIA"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.00000008									
"PREN80200511"	"PEMEX REFINACION SECTOR DUCTOS ROSARITO"	"BAJA CALIFORNIA"	"Petroleo y petroquimica "	"Fenol"	"108-95-2"	"ton/año"			0.178								
"PREN80200511"	"PEMEX REFINACION SECTOR DUCTOS ROSARITO"	"BAJA CALIFORNIA"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000004338									
"PREN80200511"	"PEMEX REFINACION SECTOR DUCTOS ROSARITO"	"BAJA CALIFORNIA"	"Petroleo y petroquimica "	"Benceno"	"71-43-2"	"ton/año"			0.001								
"PREN82007912"	"PEMEX REFINACION SUBGERENCIA DUCTOS SURESTE SECTOR SALINA CRUZ"	"OAXACA"	"Petroleo y petroquimica "	"Plomo (compuestos)"	"S/C6"	"ton/año"	0.003	0.000085752									
"PREN82007912"	"PEMEX REFINACION SUBGERENCIA DUCTOS SURESTE SECTOR SALINA CRUZ"	"OAXACA"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000775									
"PREN82007912"	"PEMEX REFINACION SUBGERENCIA DUCTOS SURESTE SECTOR SALINA CRUZ"	"OAXACA"	"Petroleo y petroquimica "	"Cromo (compuestos)"	"S/C3"	"ton/año"	0.002	0.000300388									
"PREN82007912"	"PEMEX REFINACION SUBGERENCIA DUCTOS SURESTE SECTOR SALINA CRUZ"	"OAXACA"	"Petroleo y petroquimica "	"Acetaldehido"	"75-07-0"	"ton/año"	0.00024517										
"PREN82007912"	"PEMEX REFINACION SUBGERENCIA DUCTOS SURESTE SECTOR SALINA CRUZ"	"OAXACA"	"Petroleo y petroquimica "	"Bióxido de carbono"	"124-38-9"	"ton/año"	12251.203										
"PREN82007912"	"PEMEX REFINACION SUBGERENCIA DUCTOS SURESTE SECTOR SALINA CRUZ"	"OAXACA"	"Petroleo y petroquimica "	"Mercurio"	"7439-97-6"	"ton/año"	0.00021537										
"PREN82007912"	"PEMEX REFINACION SUBGERENCIA DUCTOS SURESTE SECTOR SALINA CRUZ"	"OAXACA"	"Petroleo y petroquimica "	"Formaldehido"	"50-00-0"	"ton/año"	0.05										
"PREN82007912"	"PEMEX REFINACION SUBGERENCIA DUCTOS SURESTE SECTOR SALINA CRUZ"	"OAXACA"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.016									
"PREN82007912"	"PEMEX REFINACION SUBGERENCIA DUCTOS SURESTE SECTOR SALINA CRUZ"	"OAXACA"	"Petroleo y petroquimica "	"Benceno"	"71-43-2"	"ton/año"	0.01										
"PREN82007912"	"PEMEX REFINACION SUBGERENCIA DUCTOS SURESTE SECTOR SALINA CRUZ"	"OAXACA"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"	0.002										
"PREQX0400211"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION CAMPECHE"	"CAMPECHE"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000007									
"PREQX0400211"	"PEMEX REFINACION TERMINAL DE ALMACENAMIENTO Y DISTRIBUCION CAMPECHE"	"CAMPECHE"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.000000225									
"PRERP0600711"	"PEMEX REFINACION RESIDENCIA DE OPERACIONES PORTUARIAS"	"COLIMA"	"Petroleo y petroquimica "	"Benceno"	"71-43-2"	"ton/año"	0.347										
"PRERP2602911"	"PEMEX REFINACIÓN SUBDIRECCIÓN DE ALM. Y DISTRIB. GCIA. DE OP. Y MANTTO. MARÍTIMO"	"SONORA"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.001									
"PRERP2602911"	"PEMEX REFINACIÓN SUBDIRECCIÓN DE ALM. Y DISTRIB. GCIA. DE OP. Y MANTTO. MARÍTIMO"	"SONORA"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.000146									
"PRERP2602911"	"PEMEX REFINACIÓN SUBDIRECCIÓN DE ALM. Y DISTRIB. GCIA. DE OP. Y MANTTO. MARÍTIMO"	"SONORA"	"Petroleo y petroquimica "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.001									
"PRERP2602911"	"PEMEX REFINACIÓN SUBDIRECCIÓN DE ALM. Y DISTRIB. GCIA. DE OP. Y MANTTO. MARÍTIMO"	"SONORA"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000073									
"PRERP3010811"	"PEMEX REFINACIÓN SUBGERENCIA DE DUCTOS SURESTE SECTOR MINATITLAN."	"VERACRUZ"	"Petroleo y petroquimica "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.001									
"PRERP3010811"	"PEMEX REFINACIÓN SUBGERENCIA DE DUCTOS SURESTE SECTOR MINATITLAN."	"VERACRUZ"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000026445									
"PRERP3010811"	"PEMEX REFINACIÓN SUBGERENCIA DE DUCTOS SURESTE SECTOR MINATITLAN."	"VERACRUZ"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.000013814									
"PRERP3010811"	"PEMEX REFINACIÓN SUBGERENCIA DE DUCTOS SURESTE SECTOR MINATITLAN."	"VERACRUZ"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.001									
"PRFML2803211"	"PASTEURIZADORA FRONTERIZA S.A. DE C.V."	"TAMAULIPAS"	"Alimenticio y/o de consumo humano "	"Bióxido de carbono"	"124-38-9"	"ton/año"	207.625										
"PRH5Q1503311"	"POLI RESINAS HUTTENES ALBERTUS S.A. DE C.V."	"MEXICO"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"	0.000032774	0.001									
"PRH5Q1503311"	"POLI RESINAS HUTTENES ALBERTUS S.A. DE C.V."	"MEXICO"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0001259016									
"PROEA0900211"	"PROBIOMED S.A. DE C.V. PLANTA SAN ESTEBAN"	"DISTRITO FEDERAL"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.000012249									
"PROEA0900211"	"PROBIOMED S.A. DE C.V. PLANTA SAN ESTEBAN"	"DISTRITO FEDERAL"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000240992									
"PROEA0900211"	"PROBIOMED S.A. DE C.V. PLANTA SAN ESTEBAN"	"DISTRITO FEDERAL"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00001204968									
"PROEA0900311"	"PROGELA S.A."	"DISTRITO FEDERAL"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000264									
"PROEA0901411"	"PROQUIGAMA S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.0000004608									
"PROEA0901411"	"PROQUIGAMA S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000002304									
"PROEA0901411"	"PROQUIGAMA S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000001152									
